T1,T2
313.92,319.8
313.93,319.92
313.96,320.04
313.98,320.14
314,320.24
314.03,320.34
314.06,320.43
314.09,320.52
314.12,320.6
314.15,320.68
314.18,320.76
314.21,320.83
314.24,320.9
314.28,320.96
314.31,321.03
314.34,321.09
314.84,320.73
315.29,320.41
315.71,320.12
316.1,319.87
316.46,319.63
316.79,319.42
317.1,319.24
317.38,319.07
317.65,318.92
317.89,318.78
318.12,318.66
318.33,318.56
318.52,318.47
318.7,318.38
318.87,318.31
319.03,318.25
319.17,318.2
319.31,318.15
319.44,318.11
319.55,318.07
319.66,318.04
319.77,318.02
319.87,318
319.96,317.99
320.04,317.98
320.12,317.97
320.2,317.96
320.27,317.96
320.33,317.96
320.4,317.96
320.46,318.38
320.54,318.78
320.62,319.16
320.71,319.53
320.81,319.87
320.91,320.2
321.01,320.51
321.12,320.81
321.23,321.09
321.34,321.36
321.46,321.62
321.57,321.87
321.69,322.1
321.81,322.33
321.93,322.55
322.04,322.75
322.16,322.95
322.28,323.14
322.39,323.33
322.51,323.51
322.62,323.68
322.74,323.84
322.85,324
322.96,324.15
323.06,324.3
323.17,324.44
323.28,324.57
323.38,324.71
323.48,324.83
323.58,324.96
323.2,324.65
322.84,324.35
322.49,324.05
322.15,323.76
321.82,323.48
321.5,323.2
321.19,322.93
320.89,322.67
320.6,322.41
320.31,322.16
320.04,321.91
319.77,321.67
319.51,321.44
319.26,321.21
319.02,320.99
318.78,320.77
318.55,320.56
318.33,320.35
318.11,320.15
317.9,319.95
317.69,319.76
317.49,319.57
317.3,319.39
317.11,319.21
316.93,319.04
316.75,318.87
316.57,318.7
316.41,318.54
316.24,318.39
316.08,318.23
315.93,318.51
315.8,318.76
315.68,318.99
315.58,319.21
315.49,319.41
315.4,319.6
315.33,319.77
315.27,319.93
315.22,320.08
315.17,320.22
315.14,320.35
315.1,320.48
315.08,320.59
315.05,320.7
315.04,320.8
315.02,320.9
315.01,320.98
315.01,321.07
315,321.15
315,321.22
315,321.29
315.01,321.35
315.01,321.42
315.02,321.48
315.03,321.53
315.04,321.58
315.05,321.63
315.06,321.68
315.07,321.72
315.08,321.77
315.1,321.81
315.11,321.85
315.12,321.88
315.14,321.92
315.15,321.95
315.17,321.98
315.18,322.01
315.2,322.04
315.22,322.07
315.23,322.1
315.25,322.12
315.26,322.15
315.28,322.17
315.29,322.19
315.31,322.22
315.32,322.24
315.34,322.26
315.35,322.28
315.37,322.3
315.38,322.31
315.39,322.33
315.41,322.35
315.42,322.37
315.44,322.38
315.45,322.4
315.46,322.41
315.47,322.43
315.49,322.44
315.5,322.45
315.51,322.47
315.98,322.07
316.41,321.7
316.81,321.37
317.18,321.08
317.51,320.81
317.82,320.56
318.1,320.34
318.37,320.14
318.61,319.96
318.83,319.79
319.03,319.65
319.22,319.51
319.39,319.39
319.55,319.28
319.7,319.19
319.83,319.1
319.96,319.02
320.08,318.95
320.18,318.89
320.28,318.83
320.37,318.78
320.46,318.74
320.54,318.7
320.61,318.67
320.68,318.64
320.74,318.61
320.8,318.59
320.86,318.57
320.91,318.55
320.96,318.54
321.01,318.94
321.07,319.33
321.14,319.7
321.21,320.04
321.3,320.37
321.38,320.69
321.48,320.99
321.57,321.27
321.67,321.54
321.77,321.8
321.88,322.05
321.98,322.28
322.09,322.51
322.19,322.72
322.3,322.93
322.41,323.12
322.52,323.31
322.63,323.5
322.73,323.67
322.84,323.84
322.94,324
323.05,324.15
323.15,324.3
323.25,324.45
323.35,324.59
323.45,324.72
323.55,324.85
323.64,324.97
323.74,325.09
323.83,325.21
323.91,324.9
323.98,324.61
324.04,324.35
324.08,324.1
324.12,323.86
324.14,323.64
324.16,323.44
324.17,323.24
324.17,323.06
324.17,322.89
324.16,322.73
324.15,322.58
324.13,322.43
324.11,322.29
324.09,322.17
324.06,322.04
324.03,321.93
324,321.82
323.97,321.71
323.94,321.61
324.69,321.95
325.4,322.29
326.08,322.63
326.74,322.98
327.36,323.33
327.96,323.67
328.54,324.02
329.09,324.36
329.62,324.71
330.12,325.04
330.61,325.38
331.08,325.71
331.53,326.04
331.96,326.36
332.38,326.68
332.78,327
333.17,327.3
333.54,327.61
333.9,327.91
334.25,328.2
334.58,328.48
334.9,328.76
335.22,329.04
335.52,329.31
335.81,329.57
336.09,329.82
336.36,330.08
336.62,330.32
336.88,330.56
337.12,330.79
337.36,331.02
337.59,331.24
337.82,331.46
338.03,331.67
338.24,331.87
338.45,332.08
338.64,332.27
338.83,332.46
339.02,332.64
339.2,332.82
338.91,332.99
338.64,333.14
338.4,333.27
338.17,333.38
337.96,333.47
337.77,333.56
337.6,333.63
337.44,333.69
337.29,333.74
337.15,333.79
337.02,333.82
336.9,333.85
336.79,333.88
336.69,333.89
336.59,333.91
336.5,333.92
336.42,333.92
336.34,333.93
336.27,333.93
336.2,333.92
336.14,333.92
336.08,333.91
336.02,333.9
335.97,333.89
335.92,333.88
335.87,333.87
335.82,333.86
335.78,333.84
335.74,333.83
335.7,333.82
336.14,334.23
336.56,334.63
336.97,335.02
337.37,335.4
337.75,335.77
338.12,336.13
338.48,336.48
338.83,336.82
339.17,337.15
339.5,337.48
339.82,337.79
340.13,338.09
340.43,338.39
340.72,338.68
341.01,338.96
341.28,339.23
341.54,339.5
341.8,339.75
342.05,340
342.29,340.25
342.53,340.48
342.76,340.71
342.98,340.93
343.19,341.15
343.4,341.36
343.6,341.56
343.8,341.76
343.99,341.95
344.17,342.14
344.35,342.32
344.05,342.07
343.77,341.82
343.49,341.58
343.22,341.34
342.96,341.12
342.71,340.89
342.47,340.67
342.24,340.46
342.01,340.26
341.79,340.05
341.58,339.86
341.38,339.67
341.18,339.48
340.99,339.3
340.8,339.12
340.63,338.95
340.45,338.78
340.28,338.62
340.12,338.46
339.96,338.31
339.81,338.16
339.66,338.01
339.51,337.87
339.37,337.73
339.24,337.6
339.11,337.47
338.98,337.34
338.86,337.22
338.74,337.1
338.62,336.98
338.98,337.3
339.32,337.61
339.66,337.9
339.98,338.2
340.3,338.48
340.6,338.76
340.89,339.03
341.18,339.29
341.45,339.55
341.72,339.8
341.97,340.04
342.22,340.28
342.46,340.51
342.7,340.74
342.92,340.95
343.14,341.17
343.35,341.37
343.56,341.57
343.76,341.77
343.95,341.96
344.14,342.14
344.32,342.32
344.5,342.5
344.67,342.66
344.83,342.83
344.99,342.99
345.15,343.14
345.3,343.29
345.44,343.44
345.58,343.58
345.72,343.72
345.85,343.85
345.98,343.98
346.11,344.11
346.23,344.23
346.35,344.35
346.46,344.46
346.57,344.57
346.68,344.68
346.78,344.79
346.88,344.89
346.98,344.99
347.08,345.08
347.17,345.18
347.26,345.27
347.34,345.35
347.43,345.44
347.51,345.52
347.59,345.6
347.66,345.68
347.74,345.75
347.81,345.83
347.88,345.9
347.95,345.97
348.01,346.03
348.08,346.1
348.14,346.16
348.2,346.22
348.25,346.28
348.31,346.34
348.36,345.98
348.39,345.64
348.4,345.33
348.41,345.04
348.4,344.76
348.38,344.51
348.36,344.27
348.32,344.05
348.29,343.84
348.24,343.64
348.2,343.45
348.15,343.28
348.09,343.11
348.04,342.96
347.98,342.81
347.92,342.67
347.86,342.53
347.8,342.4
347.74,342.28
347.68,342.17
347.62,342.06
347.55,341.95
347.49,341.85
347.43,341.75
347.37,341.66
347.31,341.57
347.26,341.48
347.2,341.4
347.14,341.32
347.09,341.25
347.03,341.18
346.98,341.1
346.93,341.04
346.88,340.97
346.83,340.91
346.78,340.85
346.73,340.79
346.68,340.73
346.64,340.68
346.59,340.63
346.55,340.57
346.51,340.53
346.47,340.48
346.43,340.43
346.39,340.39
346.35,340.34
346.31,340.3
346.28,340.26
346.24,340.22
346.21,340.18
346.18,340.15
346.14,340.11
346.11,340.08
346.08,340.04
346.05,340.01
346.02,339.98
346,339.95
345.97,339.92
345.94,339.89
345.92,339.86
345.89,339.84
345.87,339.81
345.84,339.79
345.82,339.76
345.8,339.74
345.78,339.72
345.76,339.69
345.74,339.67
345.72,339.65
345.7,339.63
345.68,339.61
345.66,339.59
345.64,339.57
345.63,339.55
345.61,339.54
345.6,339.52
345.58,339.5
345.56,339.49
345.55,339.47
345.54,339.46
345.52,339.44
345.51,339.43
345.5,339.41
345.48,339.4
345.47,339.39
345.46,339.38
345.45,339.36
345.44,339.35
345.43,339.34
345.42,339.33
345.41,339.32
345.4,339.31
345.39,339.3
345.38,339.29
345.37,339.28
345.36,339.27
345.35,339.26
345.34,339.25
345.33,339.24
345.33,339.23
345.32,339.23
345.31,339.22
345.3,339.21
345.3,339.2
345.29,339.2
345.28,339.19
345.28,339.18
345.27,339.18
345.27,339.17
345.26,339.16
345.25,339.16
345.25,339.15
345.24,339.15
345.24,339.14
345.23,339.14
345.23,339.13
345.22,339.13
345.22,339.12
345.21,339.12
345.21,339.11
345.21,339.52
345.23,339.91
345.26,340.27
345.3,340.62
345.35,340.94
345.41,341.24
345.48,341.52
345.55,341.79
345.62,342.04
345.7,342.28
345.78,342.51
345.87,342.72
345.96,342.93
346.05,343.12
346.14,343.31
346.23,343.48
346.32,343.65
346.41,343.81
346.5,343.96
346.59,344.11
346.68,344.25
346.77,344.38
346.85,344.51
346.94,344.63
347.02,344.75
347.11,344.86
347.19,344.97
347.27,345.08
347.35,345.18
347.42,345.27
347.49,344.95
347.54,344.65
347.58,344.37
347.6,344.11
347.62,343.87
347.62,343.65
347.62,343.44
347.6,343.24
347.59,343.06
347.56,342.89
347.53,342.72
347.5,342.57
347.47,342.43
347.43,342.29
347.39,342.16
347.35,342.04
347.3,341.93
347.26,341.82
347.21,341.72
347.17,341.62
347.12,341.52
347.07,341.43
347.03,341.35
346.98,341.27
346.93,341.19
346.89,341.11
346.84,341.04
346.8,340.97
346.75,340.91
346.71,340.84
346.66,340.78
346.62,340.72
346.58,340.67
346.54,340.61
346.5,340.56
346.46,340.51
346.42,340.46
346.38,340.42
346.35,340.37
346.31,340.33
346.28,340.29
346.24,340.24
346.21,340.21
346.18,340.17
346.15,340.13
346.11,340.09
346.08,340.06
346.06,340.03
346.03,339.99
346,339.96
345.97,339.93
345.95,339.9
345.92,339.88
345.9,339.85
345.87,339.82
345.85,339.8
345.83,339.77
345.8,339.75
345.78,339.72
345.76,339.7
345.75,340.1
345.75,340.47
345.77,340.81
345.79,341.14
345.83,341.44
345.87,341.73
345.93,342
345.98,342.25
346.05,342.49
346.11,342.72
346.18,342.93
346.26,343.13
346.33,343.32
346.41,343.5
346.49,343.68
346.57,343.84
346.65,344
346.73,344.15
346.81,344.29
346.89,344.43
346.97,344.56
347.05,344.68
347.13,344.8
347.21,344.91
347.29,345.02
347.36,345.13
347.44,345.23
347.51,345.32
347.58,345.42
347.65,345.51
347.72,345.59
347.79,345.68
347.85,345.76
347.92,345.83
347.98,345.91
348.04,345.98
348.1,346.05
348.16,346.12
348.21,346.18
348.27,346.24
348.32,346.3
348.38,346.36
348.43,346.42
348.48,346.47
348.52,346.52
348.57,346.58
348.62,346.62
348.66,346.67
348.7,346.72
348.75,346.76
348.79,346.81
348.83,346.85
348.86,346.89
348.9,346.93
348.94,346.97
348.97,347
349.01,347.04
349.04,347.07
349.07,347.11
349.1,347.14
349.13,346.75
349.13,346.39
349.13,346.06
349.11,345.75
349.08,345.45
349.04,345.18
348.99,344.92
348.94,344.68
348.89,344.45
348.82,344.23
348.76,344.03
348.69,343.84
348.62,343.66
348.55,343.48
348.48,343.32
348.4,343.16
348.33,343.01
348.25,342.87
348.18,342.74
348.1,342.61
348.03,342.48
347.95,342.37
347.88,342.25
347.81,342.14
347.74,342.04
347.67,341.94
347.6,341.84
347.53,341.75
347.46,341.66
347.4,341.58
347.34,341.91
347.3,342.22
347.28,342.51
347.26,342.78
347.26,343.03
347.26,343.27
347.28,343.49
347.3,343.69
347.32,343.89
347.36,344.07
347.39,344.24
347.43,344.4
347.48,344.55
347.52,344.69
347.57,344.83
347.62,344.96
347.67,345.08
347.72,345.19
347.77,345.3
347.83,345.41
347.88,345.51
347.93,345.6
347.99,345.69
348.04,345.78
348.09,345.86
348.14,345.94
348.19,346.02
348.24,346.09
348.29,346.16
348.34,346.22
347.93,346.28
347.54,346.32
347.18,346.34
346.85,346.34
346.54,346.33
346.25,346.31
345.98,346.29
345.72,346.25
345.48,346.21
345.26,346.16
345.05,346.1
344.85,346.05
344.66,345.98
344.48,345.92
344.31,345.85
344.15,345.79
344,345.72
343.86,345.65
343.72,345.58
343.59,345.5
343.46,345.43
343.34,345.36
343.23,345.29
343.12,345.22
343.01,345.15
342.91,345.09
342.82,345.02
342.73,344.95
342.64,344.89
342.55,344.82
342.93,344.77
343.29,344.73
343.62,344.71
343.93,344.7
344.21,344.71
344.48,344.72
344.73,344.74
344.97,344.77
345.19,344.81
345.4,344.85
345.59,344.9
345.78,344.95
345.95,345
346.11,345.06
346.27,345.12
346.42,345.18
346.56,345.24
346.69,345.31
346.81,345.37
346.93,345.43
347.05,345.5
347.16,345.56
347.26,345.63
347.36,345.69
347.46,345.75
347.55,345.82
347.63,345.88
347.72,345.94
347.8,346
347.87,346.06
347.94,345.7
347.99,345.37
348.02,345.06
348.04,344.77
348.05,344.5
348.04,344.25
348.03,344.02
348.01,343.8
347.99,343.59
347.96,343.4
347.92,343.22
347.88,343.05
347.84,342.89
347.79,342.74
347.74,342.59
347.69,342.46
347.64,342.33
347.59,342.21
347.53,342.09
347.48,341.98
347.42,341.87
347.37,341.77
347.31,341.67
347.26,341.58
347.2,341.49
347.15,341.41
347.1,341.33
347.05,341.25
346.99,341.18
346.94,341.1
346.9,341.45
346.87,341.78
346.86,342.08
346.86,342.36
346.87,342.63
346.88,342.87
346.91,343.11
346.94,343.32
346.98,343.53
347.02,343.72
347.07,343.9
347.12,344.07
347.17,344.23
347.22,344.39
347.28,344.53
347.34,344.67
347.4,344.8
347.46,344.92
347.52,345.04
347.58,345.15
347.64,345.26
347.7,345.36
347.76,345.46
347.82,345.55
347.88,345.64
347.94,345.73
347.99,345.81
348.05,345.89
348.11,345.96
348.16,346.04
347.74,345.68
347.34,345.33
346.95,344.99
346.58,344.66
346.21,344.34
345.86,344.02
345.53,343.71
345.2,343.41
344.89,343.12
344.58,342.84
344.29,342.56
344,342.29
343.72,342.03
343.46,341.77
343.2,341.52
342.95,341.28
342.7,341.05
342.47,340.82
342.24,340.6
342.02,340.38
341.81,340.17
341.6,339.97
341.4,339.77
341.2,339.58
341.01,339.39
340.83,339.21
340.65,339.03
340.48,338.86
340.31,338.69
340.15,338.53
340.46,338.8
340.77,339.06
341.06,339.32
341.34,339.57
341.62,339.82
341.88,340.06
342.14,340.29
342.38,340.52
342.62,340.74
342.85,340.95
343.08,341.16
343.29,341.37
343.5,341.57
343.7,341.76
343.9,341.95
344.09,342.13
344.27,342.31
344.45,342.48
344.63,342.65
344.79,342.81
344.96,342.97
345.11,343.13
345.26,343.28
345.41,343.42
345.55,343.56
345.69,343.7
345.83,343.83
345.96,343.96
346.08,344.09
346.21,344.21
345.86,344.32
345.54,344.41
345.25,344.48
344.98,344.54
344.72,344.58
344.49,344.62
344.27,344.64
344.07,344.65
343.88,344.65
343.71,344.65
343.54,344.64
343.39,344.62
343.25,344.6
343.11,344.58
342.98,344.55
342.86,344.52
342.75,344.49
342.64,344.46
342.54,344.42
342.44,344.38
342.35,344.35
342.27,344.31
342.18,344.27
342.11,344.23
342.03,344.19
341.96,344.15
341.89,344.11
341.83,344.07
341.77,344.03
341.71,343.99
341.65,343.96
341.59,343.92
341.54,343.88
341.49,343.84
341.44,343.81
341.4,343.77
341.35,343.74
341.31,343.7
341.27,343.67
341.22,343.64
341.19,343.61
341.15,343.57
341.11,343.54
341.08,343.51
341.04,343.49
341.01,343.46
340.98,343.43
340.95,343.4
340.92,343.38
340.89,343.35
340.86,343.33
340.84,343.3
340.81,343.28
340.79,343.26
340.76,343.23
340.74,343.21
340.72,343.19
340.69,343.17
340.67,343.15
340.65,343.13
340.62,342.69
340.58,342.29
340.53,341.9
340.46,341.54
340.39,341.2
340.31,340.88
340.23,340.58
340.13,340.29
340.04,340.02
339.94,339.77
339.84,339.52
339.74,339.29
339.63,339.07
339.53,338.86
339.42,338.66
339.31,338.47
339.21,338.29
339.1,338.11
339,337.94
338.89,337.78
338.79,337.63
338.69,337.48
338.59,337.34
338.49,337.2
338.39,337.07
338.29,336.95
338.2,336.83
338.11,336.71
338.02,336.6
337.93,336.49
337.85,336.8
337.79,337.09
337.74,337.36
337.7,337.61
337.68,337.84
337.66,338.06
337.65,338.27
337.65,338.46
337.66,338.64
337.67,338.8
337.69,338.96
337.71,339.11
337.74,339.25
337.77,339.38
337.8,339.5
337.83,339.62
337.87,339.73
337.9,339.83
337.94,339.93
337.98,340.03
338.02,340.12
338.06,340.2
338.11,340.28
338.15,340.36
338.19,340.43
338.23,340.5
338.27,340.57
338.31,340.64
338.36,340.7
338.4,340.76
338.89,340.4
339.35,340.09
339.76,339.81
340.13,339.57
340.48,339.35
340.79,339.16
341.08,339
341.34,338.85
341.58,338.73
341.8,338.62
342.01,338.52
342.19,338.44
342.36,338.37
342.52,338.31
342.66,338.26
342.8,338.22
342.92,338.18
343.04,338.15
343.14,338.13
343.24,338.11
343.33,338.1
343.42,338.09
343.5,338.09
343.57,338.09
343.64,338.09
343.7,338.09
343.76,338.1
343.82,338.11
343.87,338.12
343.92,338.13
343.98,338.56
344.04,338.96
344.12,339.34
344.2,339.7
344.29,340.04
344.39,340.36
344.49,340.66
344.6,340.95
344.7,341.22
344.82,341.48
344.93,341.73
345.04,341.96
345.16,342.19
345.27,342.4
345.39,342.6
345.5,342.8
345.62,342.98
345.73,343.16
345.84,343.33
345.96,343.5
346.06,343.65
346.17,343.8
346.28,343.95
346.38,344.09
346.48,344.22
346.58,344.35
346.68,344.47
346.78,344.59
346.87,344.7
346.96,344.82
347.05,344.5
347.11,344.22
347.16,343.95
347.2,343.7
347.22,343.48
347.24,343.26
347.25,343.06
347.25,342.88
347.24,342.71
347.23,342.54
347.21,342.39
347.19,342.25
347.16,342.11
347.13,341.99
347.1,341.87
347.07,341.76
347.03,341.65
347,341.55
346.96,341.45
346.92,341.36
346.88,341.28
346.84,341.19
346.8,341.11
346.76,341.04
346.72,340.97
346.68,340.9
346.64,340.83
346.6,340.77
346.56,340.71
346.53,340.65
346.02,340.59
345.55,340.51
345.11,340.42
344.7,340.32
344.3,340.21
343.94,340.09
343.59,339.97
343.25,339.84
342.94,339.71
342.64,339.58
342.36,339.44
342.09,339.31
341.84,339.17
341.59,339.03
341.36,338.89
341.13,338.75
340.92,338.62
340.72,338.48
340.52,338.35
340.33,338.21
340.15,338.08
339.98,337.95
339.81,337.83
339.65,337.7
339.5,337.58
339.35,337.46
339.2,337.34
339.07,337.23
338.93,337.12
338.8,337.01
339.15,337.33
339.49,337.64
339.81,337.94
340.13,338.23
340.43,338.52
340.73,338.8
341.02,339.07
341.29,339.34
341.56,339.6
341.82,339.85
342.07,340.09
342.32,340.33
342.55,340.56
342.78,340.79
343.01,341
343.22,341.22
343.43,341.42
343.63,341.62
343.83,341.82
344.02,342.01
344.2,342.19
344.38,342.37
344.56,342.54
344.72,342.71
344.89,342.87
345.04,343.03
345.2,343.18
345.35,343.33
345.49,343.48
345.63,343.62
345.76,343.76
345.9,343.89
346.02,344.02
346.15,344.14
346.27,344.26
346.38,344.38
346.5,344.49
346.61,344.61
346.71,344.71
346.81,344.82
346.91,344.92
347.01,345.02
347.1,345.11
347.2,345.2
347.28,345.29
347.37,345.38
347.45,345.46
347.53,345.55
347.61,345.62
347.69,345.7
347.76,345.78
347.83,345.85
347.9,345.92
347.97,345.99
348.03,346.05
348.09,346.12
348.16,346.18
348.21,346.24
348.27,346.3
348.33,346.35
348.17,345.71
348.01,345.1
347.83,344.53
347.65,343.99
347.45,343.47
347.26,342.99
347.05,342.53
346.85,342.09
346.64,341.67
346.43,341.27
346.22,340.89
346.02,340.52
345.81,340.18
345.6,339.84
345.4,339.52
345.2,339.22
345,338.92
344.81,338.64
344.62,338.37
344.43,338.11
344.24,337.86
344.06,337.61
343.88,337.38
343.71,337.16
343.54,336.94
343.37,336.73
343.21,336.53
343.05,336.33
342.89,336.14
342.74,335.96
342.13,335.77
341.55,335.58
341,335.37
340.48,335.16
339.99,334.95
339.52,334.73
339.07,334.51
338.65,334.28
338.24,334.06
337.85,333.83
337.48,333.61
337.13,333.38
336.79,333.16
336.47,332.94
336.15,332.72
335.85,332.51
335.57,332.3
335.29,332.09
335.02,331.88
334.76,331.68
