U1,U2,H1,H2,H3,H4
137.46,138.6,19.903,18.424,8.3563,6.7204
137.46,138.6,19.685,18.209,8.0837,6.5156
167.46,172.6,19.457,17.989,7.8453,6.3371
167.46,172.6,19.661,18.187,8.0759,6.5101
137.46,138.6,19.871,18.387,8.2776,6.6607
167.46,172.6,19.647,18.169,8.0148,6.4635
137.46,138.6,19.851,18.365,8.2241,6.6201
137.46,138.6,19.622,18.143,7.968,6.4281
137.46,138.6,19.388,17.919,7.7442,6.2611
137.46,138.6,19.15,17.697,7.5491,6.1161
167.46,172.6,18.915,17.477,7.3793,5.9903
137.46,138.6,19.119,17.682,7.6696,6.2089
137.46,138.6,18.902,17.476,7.4841,6.0707
167.46,172.6,18.684,17.273,7.3227,5.951
137.46,138.6,18.907,17.493,7.6204,6.1749
167.46,172.6,18.706,17.302,7.4413,6.0413
137.46,138.6,18.941,17.53,7.7236,6.2531
167.46,172.6,18.748,17.345,7.5311,6.1091
137.46,138.6,18.99,17.578,7.8018,6.3119
137.46,138.6,18.802,17.395,7.5993,6.1601
137.46,138.6,18.609,17.211,7.4229,6.0285
167.46,172.6,18.416,17.029,7.2696,5.9145
167.46,172.6,18.661,17.269,7.5741,6.1432
167.46,172.6,18.916,17.514,7.8393,6.3415
137.46,138.6,19.177,17.759,8.0707,6.5139
137.46,138.6,19.001,17.583,7.8339,6.3357
167.46,172.6,18.816,17.403,7.6273,6.1808
137.46,138.6,19.062,17.639,7.8856,6.3742
137.46,138.6,18.876,17.458,7.6724,6.2142
137.46,138.6,18.685,17.275,7.4865,6.0754
137.46,138.6,18.491,17.092,7.3249,5.9551
137.46,138.6,18.298,16.913,7.1844,5.851
137.46,138.6,18.109,16.738,7.0626,5.761
167.46,172.6,17.925,16.569,6.957,5.6833
167.46,172.6,18.184,16.825,7.3028,5.9432
137.46,138.6,18.458,17.089,7.6031,6.1681
167.46,172.6,18.303,16.937,7.4262,6.0354
167.46,172.6,18.579,17.201,7.7104,6.248
137.46,138.6,18.86,17.466,7.9582,6.4325
167.46,172.6,18.705,17.309,7.7357,6.2649
137.46,138.6,18.976,17.565,7.9802,6.4473
137.46,138.6,18.811,17.4,7.7549,6.2778
167.46,172.6,18.636,17.231,7.5584,6.1305
167.46,172.6,18.893,17.478,7.8256,6.3305
167.46,172.6,19.154,17.725,8.0587,6.5043
167.46,172.6,19.415,17.97,8.2626,6.6557
167.46,172.6,19.673,18.209,8.4411,6.7877
137.46,138.6,19.924,18.44,8.5976,6.9029
167.46,172.6,19.732,18.246,8.2951,6.6748
137.46,138.6,19.96,18.46,8.4696,6.8043
137.46,138.6,19.749,18.252,8.1829,6.5887
167.46,172.6,19.527,18.037,7.932,6.4008
137.46,138.6,19.733,18.238,8.1517,6.5655
137.46,138.6,19.509,18.022,7.9047,6.3806
137.46,138.6,19.278,17.804,7.689,6.2198
167.46,172.6,19.046,17.588,7.501,6.0802
137.46,138.6,19.252,17.793,7.7756,6.2869
167.46,172.6,19.033,17.586,7.5764,6.1384
167.46,172.6,19.249,17.799,7.8413,6.3374
167.46,172.6,19.474,18.016,8.0724,6.5103
167.46,172.6,19.703,18.232,8.2746,6.6609
137.46,138.6,19.932,18.446,8.4516,6.7922
137.46,138.6,19.722,18.238,8.1671,6.5781
137.46,138.6,19.5,18.023,7.9182,6.3916
167.46,172.6,19.272,17.807,7.7008,6.2294
137.46,138.6,19.478,18.009,7.9497,6.4164
137.46,138.6,19.256,17.797,7.7283,6.2509
167.46,172.6,19.031,17.585,7.5352,6.1072
167.46,172.6,19.243,17.794,7.8054,6.3103
137.46,138.6,19.464,18.008,8.0411,6.4867
137.46,138.6,19.255,17.805,7.8081,6.3121
137.46,138.6,19.04,17.599,7.6047,6.1603
167.46,172.6,18.822,17.395,7.4276,6.0286
167.46,172.6,19.043,17.613,7.7117,6.2421
167.46,172.6,19.275,17.836,7.9593,6.4274
137.46,138.6,19.511,18.061,8.1756,6.5887
167.46,172.6,19.313,17.865,7.9256,6.4008
167.46,172.6,19.541,18.083,8.1461,6.5655
137.46,138.6,19.772,18.3,8.339,6.709
137.46,138.6,19.565,18.095,8.0685,6.5056
167.46,172.6,19.349,17.886,7.832,6.3285
137.46,138.6,19.562,18.093,8.0644,6.5025
167.46,172.6,19.345,17.883,7.8284,6.3258
137.46,138.6,19.559,18.09,8.0612,6.5002
167.46,172.6,19.342,17.881,7.8256,6.3238
167.46,172.6,19.555,18.088,8.0587,6.4985
137.46,138.6,19.774,18.296,8.2625,6.6506
167.46,172.6,19.558,18.085,8.0016,6.4547
167.46,172.6,19.77,18.288,8.2126,6.6124
137.46,138.6,19.985,18.491,8.3973,6.7499
137.46,138.6,19.763,18.273,8.1196,6.5413
167.46,172.6,19.531,18.05,7.8766,6.3595
137.46,138.6,19.731,18.245,8.1033,6.5296
167.46,172.6,19.501,18.024,7.8624,6.3493
137.46,138.6,19.702,18.22,8.0909,6.5207
137.46,138.6,19.474,18,7.8515,6.3416
137.46,138.6,19.24,17.78,7.6426,6.1859
137.46,138.6,19.006,17.561,7.4606,6.0509
137.46,138.6,18.775,17.347,7.3023,5.9338
167.46,172.6,18.549,17.139,7.1649,5.8326
137.46,138.6,18.766,17.358,7.4832,6.0723
137.46,138.6,18.564,17.167,7.3219,5.9524
167.46,172.6,18.363,16.979,7.1819,5.8486
137.46,138.6,18.602,17.216,7.4979,6.0862
167.46,172.6,18.419,17.04,7.3348,5.9644
137.46,138.6,18.671,17.285,7.6309,6.1864
137.46,138.6,18.497,17.116,7.4504,6.0513
137.46,138.6,18.319,16.946,7.2934,5.9342
137.46,138.6,18.141,16.779,7.1571,5.8329
167.46,172.6,17.965,16.615,7.0389,5.7454
167.46,172.6,18.23,16.875,7.3739,5.9969
167.46,172.6,18.508,17.14,7.6649,6.2146
167.46,172.6,18.791,17.407,7.9184,6.4035
137.46,138.6,19.074,17.67,8.1399,6.5679
137.46,138.6,18.918,17.51,7.8943,6.3827
167.46,172.6,18.749,17.343,7.68,6.2216
137.46,138.6,19.008,17.59,7.9316,6.4096
137.46,138.6,18.834,17.418,7.7125,6.245
137.46,138.6,18.652,17.243,7.5214,6.1021
137.46,138.6,18.466,17.067,7.3552,5.9782
167.46,172.6,18.28,16.893,7.2108,5.871
167.46,172.6,18.532,17.141,7.523,6.1055
167.46,172.6,18.795,17.394,7.7948,6.3088
137.46,138.6,19.063,17.647,8.0318,6.4854
167.46,172.6,18.895,17.479,7.7999,6.3109
167.46,172.6,19.153,17.723,8.0363,6.4873
167.46,172.6,19.412,17.966,8.243,6.6408
137.46,138.6,19.667,18.203,8.4239,6.7747
167.46,172.6,19.482,18.016,8.1429,6.5629
137.46,138.6,19.718,18.239,8.3362,6.7067
137.46,138.6,19.517,18.041,8.0661,6.5036
167.46,172.6,19.305,17.836,7.8299,6.3267
167.46,172.6,19.523,18.048,8.0625,6.501
167.46,172.6,19.746,18.26,8.2658,6.6528
137.46,138.6,19.969,18.471,8.4439,6.7852
167.46,172.6,19.754,18.259,8.1604,6.572
167.46,172.6,19.964,18.46,8.3516,6.7147
137.46,138.6,20.175,18.658,8.5191,6.8392
137.46,138.6,19.947,18.435,8.2263,6.6191
167.46,172.6,19.709,18.206,7.9699,6.4273
167.46,172.6,19.901,18.395,8.1849,6.5886
137.46,138.6,20.099,18.584,8.373,6.7291
137.46,138.6,19.862,18.355,8.0983,6.5231
137.46,138.6,19.618,18.122,7.858,6.3437
167.46,172.6,19.37,17.89,7.6483,6.1878
137.46,138.6,19.559,18.079,7.904,6.3802
167.46,172.6,19.323,17.856,7.6884,6.2195
167.46,172.6,19.522,18.052,7.9389,6.4078
137.46,138.6,19.731,18.253,8.1578,6.5716
137.46,138.6,19.507,18.036,7.91,6.3859
167.46,172.6,19.277,17.817,7.6936,6.2244
137.46,138.6,19.482,18.018,7.9435,6.4121
167.46,172.6,19.259,17.805,7.7229,6.2471
137.46,138.6,19.469,18.01,7.969,6.4318
167.46,172.6,19.25,17.799,7.7451,6.2643
137.46,138.6,19.464,18.007,7.9885,6.4468
167.46,172.6,19.248,17.799,7.7621,6.2773
167.46,172.6,19.464,18.008,8.0033,6.4581
137.46,138.6,19.686,18.219,8.2141,6.6154
137.46,138.6,19.474,18.011,7.9592,6.424
137.46,138.6,19.253,17.8,7.7366,6.2575
167.46,172.6,19.03,17.588,7.5424,6.1129
137.46,138.6,19.242,17.798,7.8117,6.3153
167.46,172.6,19.029,17.594,7.6079,6.1631
137.46,138.6,19.249,17.809,7.8687,6.3588
137.46,138.6,19.042,17.609,7.6576,6.2009
137.46,138.6,18.831,17.409,7.4737,6.0638
137.46,138.6,18.62,17.212,7.3137,5.945
137.46,138.6,18.412,17.019,7.1747,5.8423
137.46,138.6,18.209,16.832,7.0542,5.7535
137.46,138.6,18.013,16.653,6.9498,5.6768
167.46,172.6,17.825,16.481,6.8594,5.6107
137.46,138.6,18.083,16.737,7.2182,5.8805
167.46,172.6,17.921,16.584,7.0919,5.7865
167.46,172.6,18.198,16.852,7.4198,6.0324
137.46,138.6,18.484,17.125,7.7049,6.2454
137.46,138.6,18.339,16.979,7.5148,6.1024
137.46,138.6,18.186,16.829,7.3494,5.9785
137.46,138.6,18.03,16.679,7.2057,5.8712
167.46,172.6,17.872,16.53,7.0811,5.7785
167.46,172.6,18.153,16.803,7.4104,6.0255
167.46,172.6,18.443,17.079,7.6967,6.2394
167.46,172.6,18.737,17.355,7.9462,6.4251
167.46,172.6,19.029,17.626,8.1641,6.5866
167.46,172.6,19.316,17.89,8.3548,6.7274
137.46,138.6,19.595,18.146,8.522,6.8503
137.46,138.6,19.428,17.973,8.2288,6.6288
137.46,138.6,19.245,17.791,7.9721,6.4358
167.46,172.6,19.051,17.602,7.7478,6.2677
137.46,138.6,19.286,17.83,7.9908,6.4497
167.46,172.6,19.089,17.639,7.7641,6.2799
167.46,172.6,19.322,17.865,8.0051,6.4603
167.46,172.6,19.559,18.09,8.2156,6.6173
137.46,138.6,19.796,18.313,8.3999,6.7542
167.46,172.6,19.594,18.112,8.1219,6.545
167.46,172.6,19.816,18.324,8.3178,6.6911
167.46,172.6,20.038,18.533,8.4895,6.8186
167.46,172.6,20.257,18.737,8.6401,6.9299
167.46,172.6,20.47,18.935,8.7724,7.0273
137.46,138.6,20.677,19.125,8.8888,7.1126
167.46,172.6,20.441,18.89,8.5507,6.858
167.46,172.6,20.625,19.065,8.6939,6.9644
137.46,138.6,20.807,19.236,8.8197,7.0575
137.46,138.6,20.549,18.983,8.49,6.8099
137.46,138.6,20.28,18.725,8.2008,6.5936
167.46,172.6,20.004,18.466,7.9476,6.405
167.46,172.6,20.163,18.626,8.1654,6.5692
137.46,138.6,20.331,18.791,8.3559,6.7122
137.46,138.6,20.068,18.54,8.0833,6.5084
167.46,172.6,19.8,18.287,7.845,6.3309
167.46,172.6,19.968,18.456,8.0756,6.5047
167.46,172.6,20.146,18.629,8.2774,6.656
167.46,172.6,20.329,18.805,8.454,6.7879
137.46,138.6,20.513,18.979,8.609,6.9031
137.46,138.6,20.262,18.733,8.3051,6.675
167.46,172.6,20,18.482,8.0389,6.4759
137.46,138.6,20.17,18.65,8.2452,6.6309
167.46,172.6,19.911,18.402,7.9864,6.4376
167.46,172.6,20.084,18.572,8.1993,6.5975
137.46,138.6,20.264,18.746,8.3856,6.7369
167.46,172.6,20.012,18.502,8.1094,6.5299
137.46,138.6,20.189,18.674,8.3069,6.678
167.46,172.6,19.935,18.43,8.0404,6.4786
137.46,138.6,20.112,18.603,8.2465,6.6332
167.46,172.6,19.859,18.359,7.9876,6.4396
167.46,172.6,20.038,18.534,8.2003,6.5992
167.46,172.6,20.223,18.712,8.3865,6.7384
137.46,138.6,20.411,18.889,8.5498,6.8599
167.46,172.6,20.163,18.646,8.2532,6.6372
137.46,138.6,20.341,18.818,8.4328,6.7716
137.46,138.6,20.086,18.571,8.1507,6.5601
137.46,138.6,19.825,18.322,7.9038,6.3759
167.46,172.6,19.561,18.074,7.6882,6.2158
137.46,138.6,19.735,18.249,7.9388,6.4046
137.46,138.6,19.485,18.012,7.7188,6.2406
137.46,138.6,19.234,17.778,7.5269,6.0983
137.46,138.6,18.987,17.548,7.36,5.9749
137.46,138.6,18.745,17.326,7.2149,5.8681
137.46,138.6,18.511,17.111,7.089,5.7758
167.46,172.6,18.286,16.907,6.9799,5.6961
167.46,172.6,18.509,17.131,7.3227,5.9542
137.46,138.6,18.751,17.366,7.6203,6.1776
137.46,138.6,18.566,17.187,7.4412,6.0437
137.46,138.6,18.38,17.009,7.2855,5.9276
167.46,172.6,18.194,16.834,7.1502,5.8272
167.46,172.6,18.448,17.083,7.4705,6.0676
137.46,138.6,18.714,17.337,7.749,6.2759
137.46,138.6,18.549,17.173,7.5532,6.1289
167.46,172.6,18.379,17.008,7.3829,6.0014
167.46,172.6,18.641,17.261,7.6727,6.2185
167.46,172.6,18.911,17.516,7.9253,6.407
167.46,172.6,19.182,17.769,8.1458,6.5709
167.46,172.6,19.451,18.017,8.3388,6.7137
137.46,138.6,19.713,18.258,8.5079,6.8383
167.46,172.6,19.533,18.073,8.2165,6.6184
137.46,138.6,19.772,18.298,8.4007,6.7551
167.46,172.6,19.573,18.099,8.1225,6.5458
167.46,172.6,19.798,18.312,8.3184,6.6918
137.46,138.6,20.022,18.522,8.49,6.8192
167.46,172.6,19.807,18.31,8.2008,6.6017
137.46,138.6,20.016,18.509,8.3869,6.7406
167.46,172.6,19.79,18.288,8.1105,6.5331
137.46,138.6,19.99,18.481,8.3079,6.6808
167.46,172.6,19.757,18.256,8.0413,6.481
167.46,172.6,19.953,18.446,8.2473,6.6353
167.46,172.6,20.152,18.636,8.4277,6.7699
167.46,172.6,20.352,18.824,8.5859,6.8874
137.46,138.6,20.55,19.009,8.7248,6.9901
137.46,138.6,20.307,18.77,8.4067,6.751
137.46,138.6,20.053,18.525,8.1278,6.5422
137.46,138.6,19.792,18.279,7.8838,6.3603
167.46,172.6,19.529,18.033,7.6708,6.2022
137.46,138.6,19.705,18.21,7.9236,6.3927
137.46,138.6,19.456,17.976,7.7055,6.2304
137.46,138.6,19.207,17.743,7.5153,6.0894
137.46,138.6,18.961,17.516,7.3499,5.9672
137.46,138.6,18.72,17.296,7.2062,5.8614
137.46,138.6,18.488,17.084,7.0814,5.77
167.46,172.6,18.265,16.881,6.9734,5.6911
167.46,172.6,18.489,17.107,7.317,5.9499
167.46,172.6,18.732,17.344,7.6154,6.1739
137.46,138.6,18.985,17.585,7.8753,6.3682
167.46,172.6,18.807,17.409,7.6633,6.209
167.46,172.6,19.058,17.648,7.9171,6.3987
167.46,172.6,19.312,17.887,8.1387,6.5637
137.46,138.6,19.566,18.123,8.3325,6.7074
137.46,138.6,19.38,17.935,8.0629,6.5042
167.46,172.6,19.182,17.741,7.8271,6.3273
167.46,172.6,19.413,17.962,8.06,6.5015
167.46,172.6,19.647,18.183,8.2637,6.6532
167.46,172.6,19.88,18.401,8.4421,6.7855
167.46,172.6,20.11,18.614,8.5985,6.901
137.46,138.6,20.334,18.82,8.7358,7.002
167.46,172.6,20.115,18.601,8.4164,6.7614
167.46,172.6,20.317,18.791,8.576,6.88
137.46,138.6,20.517,18.978,8.7161,6.9836
137.46,138.6,20.277,18.742,8.3991,6.7453
167.46,172.6,20.025,18.499,8.1211,6.5372
167.46,172.6,20.202,18.672,8.3172,6.6843
137.46,138.6,20.384,18.847,8.4889,6.8127
167.46,172.6,20.132,18.602,8.1998,6.596
137.46,138.6,20.307,18.773,8.3861,6.7356
167.46,172.6,20.05,18.526,8.1098,6.5288
167.46,172.6,20.224,18.696,8.3072,6.677
167.46,172.6,20.402,18.867,8.4802,6.8063
167.46,172.6,20.582,19.038,8.632,6.9192
137.46,138.6,20.761,19.206,8.7653,7.0179
137.46,138.6,20.502,18.952,8.4423,6.7753
167.46,172.6,20.232,18.692,8.1589,6.5634
137.46,138.6,20.392,18.85,8.3503,6.7071
167.46,172.6,20.122,18.593,8.0784,6.504
137.46,138.6,20.284,18.753,8.2798,6.6554
167.46,172.6,20.017,18.498,8.0167,6.4588
137.46,138.6,20.183,18.662,8.2258,6.616
137.46,138.6,19.92,18.411,7.9695,6.4246
137.46,138.6,19.654,18.161,7.7455,6.258
137.46,138.6,19.389,17.914,7.5502,6.1134
167.46,172.6,19.128,17.673,7.3802,5.988
167.46,172.6,19.31,17.859,7.6704,6.2069
167.46,172.6,19.509,18.053,7.9233,6.3968
137.46,138.6,19.716,18.253,8.1441,6.562
167.46,172.6,19.493,18.035,7.898,6.3776
137.46,138.6,19.699,18.233,8.122,6.5453
137.46,138.6,19.474,18.015,7.8788,6.363
137.46,138.6,19.244,17.796,7.6664,6.2045
137.46,138.6,19.013,17.578,7.4813,6.067
137.46,138.6,18.783,17.364,7.3203,5.9478
137.46,138.6,18.559,17.157,7.1805,5.8447
167.46,172.6,18.34,16.956,7.0592,5.7555
167.46,172.6,18.567,17.183,7.3914,6.0056
167.46,172.6,18.811,17.419,7.6801,6.2222
137.46,138.6,19.063,17.659,7.9317,6.4101
167.46,172.6,18.883,17.48,7.7126,6.2455
167.46,172.6,19.132,17.717,7.9601,6.4304
137.46,138.6,19.384,17.953,8.1763,6.5912
137.46,138.6,19.199,17.768,7.9262,6.403
137.46,138.6,19.004,17.578,7.7077,6.2393
167.46,172.6,18.803,17.386,7.5173,6.0971
167.46,172.6,19.037,17.613,7.7898,6.3015
167.46,172.6,19.278,17.844,8.0275,6.4791
167.46,172.6,19.522,18.074,8.2352,6.6337
167.46,172.6,19.765,18.3,8.4171,6.7685
137.46,138.6,20.004,18.52,8.5766,6.8862
167.46,172.6,19.801,18.316,8.2767,6.6602
167.46,172.6,20.02,18.522,8.4534,6.7916
137.46,138.6,20.236,18.724,8.6085,6.9063
137.46,138.6,20.013,18.502,8.3046,6.6778
167.46,172.6,19.777,18.274,8.0385,6.4784
137.46,138.6,19.971,18.462,8.2448,6.6331
167.46,172.6,19.732,18.233,7.9861,6.4394
167.46,172.6,19.924,18.42,8.199,6.5991
137.46,138.6,20.121,18.608,8.3854,6.7383
167.46,172.6,19.883,18.377,8.1092,6.5312
167.46,172.6,20.074,18.562,8.3067,6.6791
167.46,172.6,20.268,18.746,8.4798,6.8081
167.46,172.6,20.462,18.929,8.6316,6.9207
137.46,138.6,20.653,19.107,8.7649,7.0193
137.46,138.6,20.405,18.863,8.4419,6.7765
167.46,172.6,20.145,18.612,8.1587,6.5644
137.46,138.6,20.314,18.778,8.35,6.708
167.46,172.6,20.052,18.527,8.0782,6.5048
137.46,138.6,20.221,18.694,8.2796,6.656
137.46,138.6,19.961,18.445,8.0165,6.4595
137.46,138.6,19.696,18.196,7.7866,6.2883
167.46,172.6,19.432,17.949,7.586,6.1397
137.46,138.6,19.607,18.127,7.8497,6.3385
137.46,138.6,19.36,17.893,7.641,6.1832
167.46,172.6,19.113,17.663,7.4592,6.0485
167.46,172.6,19.306,17.857,7.7392,6.2593
167.46,172.6,19.513,18.059,7.9833,6.4424
137.46,138.6,19.728,18.263,8.1966,6.6018
167.46,172.6,19.509,18.049,7.9439,6.4122
137.46,138.6,19.719,18.251,8.1621,6.5754
137.46,138.6,19.497,18.034,7.9138,6.3892
137.46,138.6,19.269,17.816,7.6969,6.2273
137.46,138.6,19.039,17.599,7.5079,6.0867
167.46,172.6,18.81,17.386,7.3434,5.9649
167.46,172.6,19.021,17.597,7.6384,6.1868
137.46,138.6,19.246,17.815,7.8954,6.3794
137.46,138.6,19.042,17.617,7.6808,6.2188
167.46,172.6,18.834,17.419,7.4939,6.0793
137.46,138.6,19.062,17.641,7.7694,6.2861
167.46,172.6,18.862,17.448,7.571,6.1378
167.46,172.6,19.096,17.675,7.8366,6.3368
137.46,138.6,19.337,17.904,8.0683,6.5098
137.46,138.6,19.144,17.713,7.8319,6.3321
137.46,138.6,18.944,17.52,7.6255,6.1777
167.46,172.6,18.739,17.326,7.4457,6.0437
167.46,172.6,18.971,17.552,7.7274,6.2552
167.46,172.6,19.212,17.783,7.973,6.4388
137.46,138.6,19.457,18.014,8.1876,6.5986
167.46,172.6,19.266,17.824,7.936,6.4094
137.46,138.6,19.5,18.047,8.1553,6.573
167.46,172.6,19.301,17.85,7.9078,6.3871
137.46,138.6,19.528,18.068,8.1306,6.5536
137.46,138.6,19.323,17.867,7.8862,6.3702
137.46,138.6,19.11,17.663,7.6729,6.2108
167.46,172.6,18.894,17.459,7.487,6.0724
137.46,138.6,19.114,17.676,7.7633,6.2801
167.46,172.6,18.908,17.48,7.5658,6.1325
167.46,172.6,19.136,17.702,7.832,6.3323
137.46,138.6,19.372,17.928,8.0643,6.5059
167.46,172.6,19.175,17.735,7.8284,6.3287
167.46,172.6,19.407,17.957,8.0611,6.5027
137.46,138.6,19.642,18.178,8.2647,6.6543
137.46,138.6,19.44,17.979,8.0035,6.4579
137.46,138.6,19.229,17.775,7.7752,6.287
137.46,138.6,19.012,17.57,7.5761,6.1385
137.46,138.6,18.794,17.366,7.4027,6.0098
167.46,172.6,18.579,17.166,7.252,5.8983
167.46,172.6,18.804,17.39,7.5589,6.1291
137.46,138.6,19.042,17.621,7.826,6.3293
137.46,138.6,18.852,17.436,7.6204,6.1753
137.46,138.6,18.657,17.25,7.4413,6.0416
167.46,172.6,18.46,17.066,7.2855,5.9258
137.46,138.6,18.702,17.304,7.588,6.153
137.46,138.6,18.519,17.128,7.4131,6.0223
167.46,172.6,18.334,16.953,7.2611,5.9091
137.46,138.6,18.587,17.2,7.5668,6.1385
167.46,172.6,18.414,17.033,7.3946,6.0098
167.46,172.6,18.674,17.285,7.6829,6.2258
167.46,172.6,18.942,17.538,7.9342,6.4133
167.46,172.6,19.21,17.79,8.1536,6.5763
137.46,138.6,19.477,18.037,8.3456,6.7184
167.46,172.6,19.302,17.859,8.0743,6.5138
137.46,138.6,19.549,18.091,8.2762,6.6639
167.46,172.6,19.359,17.902,8.0136,6.4663
167.46,172.6,19.593,18.124,8.2231,6.6226
137.46,138.6,19.827,18.344,8.4065,6.7588
137.46,138.6,19.623,18.141,8.1276,6.549
167.46,172.6,19.407,17.933,7.8836,6.3662
137.46,138.6,19.621,18.14,8.1094,6.5354
137.46,138.6,19.403,17.93,7.8677,6.3544
137.46,138.6,19.179,17.718,7.6568,6.197
167.46,172.6,18.953,17.507,7.4729,6.0605
167.46,172.6,19.166,17.717,7.7511,6.2697
167.46,172.6,19.389,17.934,7.9937,6.4515
137.46,138.6,19.618,18.151,8.2057,6.6096
137.46,138.6,19.412,17.949,7.9519,6.419
137.46,138.6,19.197,17.743,7.7302,6.2532
137.46,138.6,18.978,17.537,7.5369,6.1092
167.46,172.6,18.759,17.332,7.3686,5.9843
137.46,138.6,18.979,17.551,7.6603,6.2037
167.46,172.6,18.776,17.357,7.476,6.0663
137.46,138.6,19.007,17.584,7.7538,6.2748
137.46,138.6,18.812,17.396,7.5575,6.1279
167.46,172.6,18.613,17.208,7.3865,6.0006
167.46,172.6,18.851,17.441,7.6759,6.2178
137.46,138.6,19.099,17.678,7.928,6.4063
167.46,172.6,18.914,17.497,7.7094,6.2421
167.46,172.6,19.159,17.732,7.9573,6.4275
137.46,138.6,19.408,17.966,8.1738,6.5887
167.46,172.6,19.22,17.779,7.924,6.4008
167.46,172.6,19.458,18.006,8.1447,6.5655
167.46,172.6,19.697,18.23,8.3378,6.709
137.46,138.6,19.934,18.45,8.5071,6.8342
137.46,138.6,19.73,18.246,8.2157,6.6148
137.46,138.6,19.514,18.036,7.9607,6.4235
137.46,138.6,19.289,17.822,7.7378,6.2571
167.46,172.6,19.062,17.608,7.5435,6.1126
137.46,138.6,19.271,17.815,7.8126,6.315
167.46,172.6,19.055,17.61,7.6087,6.1628
137.46,138.6,19.273,17.823,7.8695,6.3585
137.46,138.6,19.063,17.622,7.6583,6.2006
167.46,172.6,18.85,17.421,7.4742,6.0636
137.46,138.6,19.073,17.641,7.7523,6.2725
137.46,138.6,18.87,17.447,7.5561,6.1259
167.46,172.6,18.665,17.254,7.3854,5.9988
167.46,172.6,18.897,17.482,7.6749,6.2163
137.46,138.6,19.14,17.715,7.9272,6.405
167.46,172.6,18.951,17.53,7.7086,6.241
167.46,172.6,19.192,17.761,7.9566,6.4265
167.46,172.6,19.437,17.992,8.1732,6.5879
137.46,138.6,19.682,18.221,8.3628,6.7285
137.46,138.6,19.488,18.027,8.0893,6.5226
137.46,138.6,19.282,17.826,7.8502,6.3433
137.46,138.6,19.069,17.622,7.6415,6.1874
167.46,172.6,18.853,17.42,7.4596,6.0521
137.46,138.6,19.074,17.638,7.7395,6.2625
137.46,138.6,18.87,17.443,7.545,6.1172
167.46,172.6,18.663,17.249,7.3757,5.9913
137.46,138.6,18.895,17.477,7.6665,6.2098
167.46,172.6,18.7,17.291,7.4814,6.0715
137.46,138.6,18.941,17.525,7.7585,6.2793
137.46,138.6,18.753,17.343,7.5615,6.1319
167.46,172.6,18.561,17.161,7.3901,6.004
167.46,172.6,18.805,17.399,7.679,6.2207
137.46,138.6,19.058,17.641,7.9307,6.4089
167.46,172.6,18.878,17.464,7.7117,6.2444
167.46,172.6,19.127,17.702,7.9593,6.4294
167.46,172.6,19.38,17.939,8.1756,6.5904
137.46,138.6,19.631,18.173,8.3649,6.7307
137.46,138.6,19.442,17.984,8.0912,6.5245
167.46,172.6,19.241,17.787,7.8518,6.345
137.46,138.6,19.468,18.006,8.0816,6.5169
137.46,138.6,19.263,17.807,7.8435,6.3383
137.46,138.6,19.051,17.605,7.6356,6.1831
137.46,138.6,18.837,17.403,7.4545,6.0484
167.46,172.6,18.623,17.204,7.297,5.9317
137.46,138.6,18.849,17.429,7.598,6.1581
167.46,172.6,18.651,17.242,7.4218,6.0267
137.46,138.6,18.889,17.474,7.7066,6.2404
137.46,138.6,18.701,17.293,7.5163,6.0981
167.46,172.6,18.509,17.112,7.3508,5.9748
167.46,172.6,18.754,17.351,7.6448,6.1954
137.46,138.6,19.008,17.594,7.9009,6.3869
167.46,172.6,18.83,17.419,7.6857,6.2253
137.46,138.6,19.081,17.659,7.9366,6.4128
137.46,138.6,18.9,17.481,7.7168,6.2478
167.46,172.6,18.711,17.3,7.5252,6.1045
167.46,172.6,18.956,17.537,7.7967,6.3079
167.46,172.6,19.207,17.775,8.0335,6.4847
137.46,138.6,19.459,18.012,8.2405,6.6386
137.46,138.6,19.274,17.827,7.9823,6.4442
137.46,138.6,19.078,17.636,7.7567,6.2751
137.46,138.6,18.875,17.443,7.56,6.1282
167.46,172.6,18.67,17.251,7.3887,6.0008
137.46,138.6,18.902,17.479,7.6778,6.218
167.46,172.6,18.709,17.295,7.4913,6.0787
137.46,138.6,18.949,17.529,7.7671,6.2855
137.46,138.6,18.761,17.348,7.569,6.1372
137.46,138.6,18.57,17.166,7.3966,6.0086
167.46,172.6,18.377,16.985,7.2467,5.8973
137.46,138.6,18.623,17.228,7.5543,6.1283
167.46,172.6,18.445,17.056,7.3838,6.0009
167.46,172.6,18.7,17.304,7.6735,6.2181
137.46,138.6,18.964,17.555,7.9259,6.4066
167.46,172.6,18.794,17.386,7.7075,6.2424
167.46,172.6,19.051,17.632,7.9557,6.4277
167.46,172.6,19.311,17.876,8.1724,6.5889
137.46,138.6,19.569,18.116,8.3621,6.7294
137.46,138.6,19.387,17.932,8.0887,6.5234
137.46,138.6,19.191,17.74,7.8497,6.3439
137.46,138.6,18.988,17.546,7.641,6.188
167.46,172.6,18.78,17.35,7.4592,6.0526
167.46,172.6,19.009,17.576,7.7392,6.2629
137.46,138.6,19.248,17.805,7.9833,6.4455
137.46,138.6,19.054,17.617,7.7576,6.2762
137.46,138.6,18.854,17.426,7.5607,6.1292
167.46,172.6,18.651,17.235,7.3894,6.0017
137.46,138.6,18.886,17.465,7.6784,6.2187
