H1,H2
18.295,16.514
18.096,16.342
17.837,16.374
17.782,16.166
17.724,16.226
17.492,16.294
17.756,16.738
17.365,16.249
18.024,16.445
17.967,16.406
17.61,16.818
17.778,17.054
18.404,17.558
18.078,17.376
17.808,17.022
18.776,17.331
18.634,17.318
18.783,17.97
19.295,17.846
19.402,18.398
19.089,18.152
18.761,17.902
18.632,17.569
18.645,17.538
18.135,17.425
18.555,17.584
18.849,17.947
18.637,17.708
19.139,17.672
19.007,17.806
19.789,17.78
19.501,18.284
19.928,18.508
20.355,18.627
19.987,18.194
20.401,18.512
20.924,18.764
21.126,18.74
21.418,19.011
21.025,19.008
21.28,18.921
20.872,18.585
20.608,18.512
20.305,18.322
20.207,17.762
20.308,18.22
20.388,18.433
20.454,18.464
20.167,18.188
19.677,18.083
20.133,18.477
20.477,18.631
20.338,19.044
20.53,18.747
19.986,18.337
19.821,18.014
20.105,18.111
20.232,18.22
20.428,18.591
19.964,18.138
20.251,18.516
20.554,18.966
20.593,18.551
20.545,18.666
20.567,18.718
20.465,18.959
20.395,18.99
20.119,18.685
20.244,18.828
20.609,19.001
20.029,18.748
20.334,19.004
20.3,19.374
19.622,19.378
19.739,18.743
19.745,19.016
19.831,18.826
19.402,18.448
19.403,18.206
19.229,18.064
19.718,18.284
19.112,18.286
18.718,17.963
19.242,18.245
18.845,17.987
18.578,17.82
18.936,18.288
18.788,18.13
19.055,18.141
19.043,17.448
18.922,17.468
18.823,18.018
19.261,17.776
19.365,18.142
19.042,17.869
18.965,17.851
19.193,17.952
18.881,17.858
18.826,17.784
19.14,17.514
18.956,17.377
18.57,16.967
18.126,16.822
17.944,16.767
18.141,16.816
18.05,16.963
18.437,16.937
19.055,17.502
18.619,17.104
18.832,17.61
18.609,17.458
18.274,17.493
18.679,17.6
18.418,17.487
18.332,16.983
18.665,17.228
18.535,17.315
19.056,17.58
18.601,17.652
18.324,17.687
18.062,17.242
18.354,17.683
17.934,17.542
18.097,17.474
17.734,17.366
18.275,17.335
18.419,16.95
18.083,16.926
18.212,16.965
18.186,17.022
18.138,17.137
18.531,17.371
18.357,17.244
18.582,17.483
18.728,17.714
18.446,17.394
18.401,17.027
18.84,17.31
18.987,17.546
18.58,17.582
18.684,17.426
19.141,17.503
18.624,17.385
17.978,17.521
18.305,17.214
18.478,17.233
17.909,17.358
17.805,17.162
18.354,17.388
17.94,17.244
18.242,17.215
18.144,17.047
18.428,17.421
18.184,17.075
18.279,17.602
18.403,17.506
18.337,17.441
18.72,17.469
19.385,18.046
18.949,17.65
18.704,17.701
19.091,17.911
18.75,17.387
18.785,17.567
18.748,17.441
18.474,17.176
18.362,17.26
18.1,16.851
17.891,16.772
17.532,16.512
17.844,17.025
17.448,16.999
18.211,16.734
17.807,16.799
17.944,16.951
17.685,16.74
17.843,16.691
18.151,17.043
18.588,17.351
18.994,17.343
19.164,17.964
19.775,18.238
19.924,18.28
20.317,18.788
19.681,18.727
19.683,18.044
19.343,17.454
19.004,17.615
18.44,17.183
18.103,17.238
18.533,17.515
18.336,17.177
18.354,17.514
18.599,17.779
19.152,17.805
19.296,18.128
19.577,18.27
20.046,18.305
20.063,18.35
19.906,18.343
20.59,18.659
20.628,18.954
20.75,19.072
21.306,19.249
20.992,18.852
20.566,18.788
20.257,18.568
20.305,18.799
20.351,19.111
20.772,19.075
20.88,19.414
20.497,19.605
20.517,19.09
20.409,18.921
20.669,18.8
20.741,19.193
20.849,19.303
21.193,19.321
20.818,18.848
21.184,19.734
20.928,19.296
20.992,19.292
21.448,19.396
21.595,19.707
21.78,19.505
21.695,19.675
21.37,19.321
21.798,19.315
21.23,19.274
21.022,19.564
21.126,19.546
21.542,19.769
21.152,19.006
20.915,19.158
21.116,19.092
21.137,18.936
20.75,18.526
20.306,19.2
20.937,19.047
21.208,19.096
20.673,18.961
20.292,18.749
20.257,18.207
19.745,17.858
19.854,18.178
20.337,18.276
19.991,17.923
20.491,18.09
19.85,18.205
19.538,17.646
20.106,18.005
19.518,17.889
19.444,18.095
19.592,18.163
19.439,17.837
19.692,17.986
19.889,18.415
19.96,18.606
19.603,18.529
20.148,18.341
20.271,18.55
20.21,18.41
20.165,18.147
19.996,18.732
19.833,18.422
19.472,18.122
19.195,17.666
19.272,17.938
19.016,17.675
18.996,17.6
19.194,17.76
19.07,18.016
19.052,18.175
19.347,17.362
18.851,17.319
19.184,17.335
18.962,17.576
18.844,17.606
18.666,17.514
18.988,18.119
19.406,17.931
18.791,17.788
18.687,17.841
18.817,17.73
18.557,17.838
18.958,18.024
19.018,17.829
19.191,18.072
19.524,17.981
19.475,18.206
19.783,18.201
19.197,18.022
19.543,18.439
19.353,18.128
20.018,18.403
19.7,17.731
19.798,18.128
19.63,17.839
18.937,17.615
18.46,17.466
18.434,17.372
18.564,16.951
18.81,17.425
18.563,17.459
18.408,17.043
18.617,16.765
18.477,16.873
18.05,16.328
17.819,16.301
17.675,16.004
17.576,16.145
17.137,15.894
17.002,16.402
17.51,16.634
18.357,16.873
18.333,17.431
18.554,16.988
18.501,17.419
18.802,17.616
18.982,18.11
19.24,18.493
19.304,18.469
19.478,18.595
20.006,18.755
20.392,18.816
20.972,18.781
20.41,19.052
20.786,19.487
21.22,19.453
21.646,19.574
20.982,19.648
20.891,19.713
20.721,19.272
20.987,19.484
21.015,19.316
21.366,19.719
21.125,20.003
21.62,20.17
21.816,20.218
21.932,20.229
21.825,20.146
21.497,20.089
21.639,19.878
21.437,20.059
21.095,19.928
20.584,19.671
20.102,19.07
19.966,18.753
20.031,19.302
20.136,19.348
20.462,19.906
20.576,19.835
20.724,20.032
20.963,19.886
20.51,19.654
20.47,20.028
20.26,19.704
20.295,19.694
20.39,19.623
20.327,19.453
20.341,19.499
20.601,20.129
20.709,19.988
21.01,19.795
20.784,19.828
21.064,20.153
21.275,20.047
21.868,20.298
21.403,20.091
21.448,19.565
20.875,19.482
20.482,18.959
20.471,18.863
20.006,18.321
20.073,18.717
20.121,18.957
19.891,18.7
19.568,18.099
20.061,18.012
19.891,18.292
20.178,18.417
20.321,18.643
19.485,18.729
20.212,18.931
20.499,19.506
20.517,19.466
20.248,19.535
20.544,19.742
20.549,19.482
20.873,19.608
20.466,19.374
20.979,19.74
20.574,19.581
20.814,19.622
20.736,19.544
21.396,19.598
20.998,19.668
20.323,19.325
20.094,19.59
20.612,19.943
20.788,20.174
21.018,20.359
20.632,20.069
20.414,19.66
20.103,19.506
19.866,18.864
19.783,18.799
19.48,18.214
19.439,18.336
19.567,18.521
19.649,18.48
19.258,18.518
19.253,18.273
19.449,18.417
19.542,18.527
19.576,19.098
19.509,18.491
19.809,18.807
20.335,19.228
20.267,18.993
20.321,19.544
20.612,19.187
20.484,18.906
20.274,19.054
20.328,18.953
20.204,18.712
19.842,18.302
19.601,17.973
19.837,18.175
19.845,18.299
19.647,18.331
19.534,18.444
19.556,18.499
19.534,19.036
20.125,19.116
20.257,19.423
20.203,18.714
19.936,18.435
19.431,18.658
20.063,18.514
20.084,18.643
20.137,18.6
19.801,18.513
20.066,18.856
19.957,18.267
20.154,18.789
19.76,18.58
19.919,18.378
20.382,18.501
20.334,18.677
20.089,18.52
20.68,18.419
20.341,18.467
20.339,18.449
20.357,18.508
20.646,18.577
20.631,18.36
20.312,18.036
20.235,17.618
19.606,17.199
19.627,17.075
19.099,16.869
19.158,16.795
19.726,17.559
19.068,16.931
18.815,16.957
19.064,17.488
18.884,17.196
18.707,16.742
19.055,17.131
18.845,16.87
18.956,17.402
19.156,17.247
19.391,17.373
19.315,17.874
19.726,17.807
19.592,17.562
20.232,17.85
19.894,17.855
20.197,17.874
19.654,17.637
19.423,17.793
19.322,17.549
19.485,17.709
19.051,17.278
18.743,16.892
19.016,17.283
19.29,17.613
19.638,17.605
19.764,17.776
19.66,17.416
19.562,17.361
19.233,17.242
18.624,17.089
18.699,16.484
18.824,16.679
18.557,16.673
18.2,16.558
18.717,17.47
18.497,17.417
18.474,17.278
18.905,17.764
19,18.156
18.949,18.086
18.918,17.684
19.004,18.089
19.74,18.391
19.663,18.333
19.958,18.709
19.899,18.417
19.662,18.92
19.75,18.616
19.838,18.23
19.897,18.677
19.764,18.214
19.437,17.974
19.342,18.461
19.46,18.164
19.384,18.074
18.821,17.766
19.307,18.18
19.534,18.165
19.853,18.504
19.586,18.45
20.014,18.644
19.551,18.462
19.473,17.98
19.421,17.482
19.04,17.266
19.362,17.161
18.909,17.065
19.168,17.532
18.662,16.931
18.834,17.387
18.741,17.204
18.724,17.161
18.837,17.43
18.853,17.329
18.644,17.191
18.237,16.95
18.825,17.595
18.959,17.655
19.47,17.696
19.905,17.679
19.486,17.316
19.457,17.448
18.947,16.806
19.013,16.9
18.553,16.348
18.482,16.421
18.86,16.534
18.564,16.639
18.84,16.826
19.333,17.157
19.422,16.985
19.661,17.898
19.702,18.029
19.474,17.631
19.57,18.089
19.745,18.202
20.346,18.597
20.61,18.577
20.638,18.809
21.13,18.82
20.825,18.518
20.906,18.84
20.088,18.391
20.576,18.441
19.91,18.228
19.615,17.852
20.055,18.162
19.702,17.901
19.556,17.748
19.47,17.661
20.121,17.895
20.135,18.142
20.883,18.306
20.663,18.425
20.169,18.468
20.392,18.404
20.726,18.428
20.702,18.095
20.205,18.28
20.885,18.306
20.371,18.149
20.232,18.074
20.18,18.269
20.264,17.991
20.035,18.226
20.454,18.446
20.689,18.148
20.89,18.568
20.911,18.676
20.296,18.005
21.197,18.253
20.445,17.95
20.836,17.504
20.448,17.779
20.022,17.145
20.146,17.482
20.049,17.3
19.617,17.297
19.794,16.845
19.811,16.913
19.796,17.253
20.03,17.953
19.865,17.667
19.957,17.784
19.833,17.933
19.43,17.419
19.293,17.243
19.277,17.308
19.28,17.499
19.081,17.269
19.185,16.833
19.012,17.418
19.325,17.651
19.393,17.256
19.251,17.475
19.341,17.614
18.951,17.589
18.721,17.735
18.619,17.366
18.434,17.296
18.547,17.521
18.724,17.927
18.701,17.856
18.821,17.774
18.952,18.036
18.67,17.558
18.974,17.886
19.252,17.811
18.867,17.378
19.085,18.014
18.9,17.493
18.788,17.624
18.703,18.137
18.348,18.047
19.072,18.072
19.162,18.418
18.933,18.246
19.248,18.513
19.164,17.887
19.164,17.596
18.642,17.299
18.644,17.076
19.088,17.143
18.638,17.548
18.19,16.506
18.291,16.295
18.574,16.634
18.912,16.816
18.448,16.484
18.698,16.764
18.405,16.646
18.508,16.695
18.212,16.375
18.774,16.605
18.929,17.157
19.332,17.206
19.002,17.454
18.838,17.197
18.953,17.607
19.099,17.858
18.568,17.787
18.281,17.385
18.722,17.587
18.478,17.658
18.168,17.436
18.84,17.883
19.179,17.804
18.862,17.655
19.38,18.006
19.323,18.329
19.676,18.181
19.713,18.095
19.663,17.835
19.938,18.267
19.541,17.957
20.057,18.343
19.856,18.421
19.407,18.21
19.733,18.323
19.243,17.655
19.526,18.303
19.044,17.913
18.878,17.468
19.144,17.952
19.223,17.646
18.873,17.209
18.51,16.776
18.396,16.65
17.964,16.386
17.768,16.533
17.98,16.397
18.111,16.558
17.771,16.612
17.667,16.203
17.389,16.005
17.188,16.248
17.538,16.413
17.384,16.465
17.388,16.086
18.052,16.407
18.188,17.062
18.494,17.166
19.046,17.526
19.425,17.92
19.775,18.525
19.568,18.202
19.142,18.03
19.647,18.254
19.769,18.687
20.096,18.267
19.795,18.378
19.76,18.204
19.904,18.331
19.612,18.263
19.616,18.476
19.815,18.546
20.544,18.957
21.028,18.91
20.827,19.184
20.709,19.085
20.94,18.648
20.603,18.855
21.205,19.049
21.307,19.005
20.84,18.716
20.784,18.887
20.638,18.713
20.342,18.89
19.749,18.542
20.174,18.649
20.275,18.922
20.702,18.859
20.685,19.031
20.548,18.589
20.088,18.677
19.879,18.312
19.866,18.301
20.18,18.245
19.773,18.094
19.995,18.091
19.422,17.671
19.843,17.687
19.934,18.216
19.599,17.752
20.2,18.025
20.259,17.947
20.376,18.084
20.135,17.909
20.42,18.274
20.592,18.608
20.81,19.01
20.523,18.278
20.074,18.117
20.325,18.357
20.199,18.727
20.082,18.507
20.292,18.638
20.095,18.777
19.954,18.327
19.751,18.597
19.8,18.712
20.092,18.463
20.175,18.093
20.257,18.226
20.209,18.426
20.1,18.227
20.213,18.57
19.498,18.039
19.894,18.477
19.626,18.427
19.485,18.438
19.239,17.662
18.747,17.869
18.71,17.726
18.8,17.911
18.645,17.761
18.65,17.709
18.695,17.133
18.86,17.661
18.964,17.422
18.645,17.103
18.696,17.099
18.222,17.081
17.848,16.667
18.174,16.884
18.746,17.24
18.793,16.819
18.403,16.58
18.631,16.753
18.272,16.462
18.138,16.431
17.9,16.429
17.648,16.072
17.577,15.945
17.927,15.897
18.097,16.753
17.853,16.817
18.849,16.772
18.28,16.655
19.039,17.146
18.894,17.319
18.498,17.413
19.039,17.915
19.352,18.085
19.743,18.597
20.022,18.747
20.288,19.358
20.49,19.254
20.29,18.969
20.755,19.282
20.837,19.107
20.893,19.361
20.64,19.311
20.471,18.923
20.081,18.939
19.61,18.991
19.608,19.237
19.945,19.315
20.294,19.32
20.625,19.184
20.828,19.312
20.729,19.55
20.685,18.991
20.121,18.625
20.357,18.973
20.27,19.094
20.454,19.033
20.609,19.221
20.937,19.213
20.999,19.332
20.818,19.359
20.736,19.341
20.764,19.23
20.89,19.811
21.55,19.618
21.622,19.91
21.246,19.376
21.3,19.546
20.835,18.993
21.336,19.532
21.084,19.118
20.757,18.677
20.898,19.046
21.202,18.929
20.963,18.258
20.812,18.106
20.541,17.982
20.622,18.3
21.048,18.176
21.267,18.171
21.049,18.349
20.619,17.987
20.306,18.05
19.883,17.799
19.584,17.773
19.996,17.541
19.629,17.101
19.8,17.184
19.599,17.073
19.404,16.872
19.751,16.773
19.65,17.068
20.342,17.12
20.292,17.337
20.162,17.218
20.142,17.768
20.68,17.97
20.684,18.363
20.81,18.467
20.613,18.54
20.464,18.09
19.831,17.605
19.353,17.871
19.359,17.625
19.065,17.321
18.403,16.846
18.953,17.169
18.92,16.978
18.858,17.004
18.812,16.66
19.101,17.024
19.11,17.362
19.407,17.546
19.392,17.631
19.757,17.63
19.952,17.949
20.4,18.444
20.637,18.478
20.845,18.391
20.82,18.881
20.692,18.32
20.96,18.838
20.776,18.641
20.785,18.618
20.428,18.413
20.764,18.614
21.034,18.663
20.61,18.358
20.154,18.109
20.359,18.353
20.553,18.845
20.82,18.877
20.258,18.899
21.086,18.789
20.315,19.174
20.032,18.589
19.501,18.416
19.199,18.374
18.757,17.864
18.737,17.404
19.193,17.707
18.641,17.794
18.815,18.113
18.434,17.66
18.934,17.772
18.855,17.855
19.215,18.145
19.298,18.287
19.13,18.109
19.475,18.152
19.847,18.265
19.782,18.591
19.963,18.803
20.179,19.324
19.91,18.763
19.908,18.759
19.54,17.928
19.222,17.979
18.639,17.768
19.067,17.869
19.466,18.108
19.865,18.224
19.735,18.102
19.333,17.804
19.472,18.408
20.055,18.358
19.638,18.751
20.394,19.001
20.087,18.664
20.084,18.7
20.502,18.507
20.492,18.883
21.009,19.08
20.978,18.576
21.275,18.659
21.198,19.004
20.714,18.825
20.749,18.798
20.326,18.638
20.463,18.698
20.235,19.098
20.723,19.494
20.558,19.051
20.207,19.28
20.238,19.295
20.517,19.146
20.604,19.605
20.369,19.501
20.271,19.07
20.494,19.45
19.873,18.855
19.91,19.034
19.393,18.573
18.935,18.138
18.715,18.097
18.917,18.461
18.886,18.188
18.983,17.894
18.496,17.766
19.148,17.613
19.642,17.821
19.25,17.454
19.567,17.75
19.591,17.447
19.126,17.476
19.24,17.844
19.658,18.192
19.816,18.038
19.565,18.166
19.792,18.511
19.679,18.349
19.688,17.89
19.448,17.563
19.424,17.597
19.716,17.96
19.401,18.088
19.042,17.257
18.707,17.259
19.048,17.655
18.944,17.18
19.113,17.627
19.379,18.02
18.931,17.691
18.599,17.766
18.019,17.278
18.827,17.666
18.707,18.025
19.143,18.364
19.185,18.253
18.872,18.09
18.794,18.089
18.868,17.757
19.145,17.961
18.641,17.472
18.612,17.455
19.028,17.918
18.998,17.482
19.165,17.922
19.465,18.158
19.208,17.745
19.455,18.274
19.557,18.519
19.295,18.158
19.517,18.414
19.23,18.163
19.498,18.516
19.383,17.953
19.53,18.231
19.921,18.347
19.541,18.496
19.586,17.913
19.011,17.707
19.357,17.992
18.841,17.918
18.586,17.566
18.684,18.02
18.675,17.583
18.352,17.893
18.019,17.715
17.929,17.501
17.738,17.25
17.467,17.313
17.539,17.159
17.659,17.194
17.899,17.321
18.307,17.694
18.386,17.214
17.875,17.401
18.373,17.205
17.983,17.396
17.923,17.088
18.267,17.337
18.278,17.747
18.489,17.864
19.01,18.279
19.324,18.565
19.379,18.32
18.759,17.946
18.917,17.743
19.253,17.946
19.368,17.73
19.488,18.042
19.365,17.998
19.171,17.771
19.239,18.189
19.255,17.833
19.148,17.77
19.385,17.966
19.756,18.268
20.123,18.337
19.995,18.001
20.175,18.18
20.747,18.589
20.612,17.946
20.048,18.135
20.155,17.937
19.874,17.963
20.374,17.878
20.042,17.971
19.755,16.928
19.574,16.989
20.101,17.203
20.058,17.527
19.781,17.899
19.436,17.995
19.21,17.758
19.261,17.952
19.048,18.053
19.272,17.817
19.41,18.48
19.39,18.337
19.328,18.033
19.36,18.189
19.458,18.449
19.527,18.797
19.467,18.335
19.618,18.706
19.907,18.733
19.751,18.072
19.451,18.804
19.585,18.687
19.358,18.25
18.982,18.206
19.386,18.46
19.651,18.457
19.542,18.501
19.446,18.77
19.27,18.24
19.448,18.616
19.133,17.769
19.024,17.862
19.412,17.78
19.387,18.039
19.215,17.527
18.914,16.939
18.881,17.482
19.203,17.944
19.117,17.418
19.317,17.52
19.132,17.197
18.739,17.578
18.255,17.295
18.207,16.827
18.189,16.744
18.369,16.691
18.289,16.595
18.043,16.653
18.425,16.775
18.88,16.909
18.345,16.539
18.486,16.878
18.213,16.817
18.38,16.262
18.272,16.572
18.323,16.658
18.748,16.902
18.703,16.993
19.058,17.669
19.32,17.417
18.88,16.971
19.272,17.39
19.102,17.268
19.259,17.481
18.863,17.223
18.391,17.295
18.319,17.037
18.45,16.942
18.549,17.225
18.627,16.74
18.649,16.966
19.018,17.238
19.324,17.518
19.035,17.411
19.384,17.627
19.487,18.092
18.846,17.743
18.691,17.502
18.461,17.13
18.467,17.647
18.891,17.774
18.894,17.528
19.528,18.175
19.406,17.261
19.276,17.14
19.164,17.351
19.643,17.737
19.593,17.621
19.21,17.391
19.138,16.992
18.945,17.069
19.504,17.021
19.284,17.266
18.96,17.412
19.242,17.792
19.108,17.983
19.366,17.408
19.113,17.54
19.222,17.476
19.213,17.818
19.362,17.915
19.023,17.772
19.212,18.214
19.461,18.211
19.397,17.61
19.65,18.084
19.971,18.373
19.873,18.206
19.182,18.303
19.4,17.947
19.507,18.252
19.807,18.44
19.796,18.256
19.572,18.293
19.307,17.685
19.488,17.343
19.236,17.264
19.252,17.419
19.164,17.058
18.858,16.714
19.641,17.033
18.948,16.802
19.528,17.102
19.38,17.582
19.052,17.587
19.193,17.648
18.821,17.331
19.22,17.371
19.332,18.083
19.682,18.026
20.044,18.153
19.367,17.995
19.007,18.027
19.651,17.917
19.19,17.886
18.847,17.835
18.673,17.523
19.002,17.755
18.571,17.561
18.539,17.36
18.473,17.169
18.257,16.799
18.508,16.993
18.484,17.283
18.759,17.642
18.439,17.42
18.86,17.764
18.632,17.622
18.4,17.458
18.593,17.715
18.884,17.684
18.591,17.779
18.458,17.87
18.469,17.914
18.953,17.858
19.036,18.105
18.722,18.087
19.312,18.509
19.287,18.622
19.3,18.081
19.062,18.07
19.313,17.828
18.925,17.92
19.08,18.188
19.403,18.073
19.315,18.028
19.508,17.959
19.287,18.291
19.743,18.229
19.659,18.308
19.406,18.071
19.303,17.708
19.622,17.902
19.041,17.665
19.519,17.837
19.776,17.99
19.583,18.109
19.362,17.837
19.096,17.15
19.276,17.417
19.247,17.368
18.684,17.117
18.634,17.149
18.853,17.131
18.769,17.232
18.871,17.326
18.581,17.445
18.415,16.538
17.909,16.737
18.243,17.183
17.713,17.119
18.469,17.245
18.505,17.425
18.99,18.102
19.585,18.207
19.457,18.488
19.717,18.72
19.417,18.611
19.197,18.359
19.197,18.427
18.487,18.242
19.145,18.12
19.432,18.392
19.206,18.31
19.097,17.852
18.752,17.613
19.288,17.674
19.416,18.045
19.502,18.233
19.73,18.452
20.273,18.572
19.891,18.225
20.035,18.532
20.364,18.7
20.485,19.135
20.318,19.025
20.429,19.234
20.287,18.583
20.68,18.844
20.619,19.049
20.542,18.888
20.551,19.055
20.68,19.366
20.864,19.479
20.956,19.522
20.572,19.271
20.067,18.986
20.15,19.247
