H1,H2,H3,H4
20.402,18.884,8.5503,6.8606
20.59,19.059,8.6935,6.9666
20.34,18.813,8.3792,6.7304
20.515,18.98,8.5434,6.8529
20.69,19.145,8.6874,6.96
20.429,18.89,8.3739,6.7246
20.594,19.049,8.5387,6.8479
20.762,19.207,8.6833,6.9555
20.493,18.945,8.3703,6.7207
20.651,19.098,8.5356,6.8445
20.812,19.252,8.6806,6.9526
20.537,18.985,8.3679,6.7181
20.691,19.134,8.5334,6.8422
20.847,19.284,8.6787,6.9506
21.005,19.432,8.8063,7.0454
21.161,19.578,8.9186,7.1284
20.878,19.302,8.5769,6.8719
20.585,19.021,8.277,6.6477
20.723,19.158,8.4537,6.7807
20.431,18.88,8.169,6.5681
20.136,18.602,7.9198,6.3829
20.278,18.747,8.141,6.5499
19.995,18.48,7.8954,6.367
19.712,18.215,7.6809,6.208
19.87,18.376,7.9324,6.3978
19.605,18.125,7.7132,6.2348
19.341,17.879,7.522,6.0932
19.518,18.058,7.7939,6.2981
19.709,18.244,8.0311,6.4762
19.908,18.435,8.2383,6.6311
19.676,18.208,7.9805,6.4377
19.873,18.397,8.1941,6.5977
19.639,18.169,7.9417,6.4086
19.399,17.941,7.7213,6.2441
19.594,18.132,7.9677,6.4292
19.362,17.909,7.744,6.262
19.128,17.688,7.5489,6.1169
19.33,17.888,7.8173,6.3187
19.108,17.675,7.6128,6.166
18.885,17.465,7.4347,6.0336
19.099,17.676,7.7178,6.2464
18.89,17.476,7.5261,6.1033
19.115,17.695,7.7974,6.3069
19.349,17.918,8.0341,6.4838
19.151,17.723,7.802,6.3095
18.946,17.526,7.5994,6.1581
18.738,17.329,7.423,6.0267
18.967,17.553,7.7077,6.2404
18.77,17.364,7.5173,6.0981
18.571,17.175,7.3516,5.9748
18.81,17.408,7.6455,6.1954
18.622,17.228,7.4631,6.0591
18.432,17.048,7.3045,5.9409
18.68,17.289,7.6045,6.1661
18.501,17.117,7.4275,6.0337
18.32,16.945,7.2735,5.9189
18.139,16.775,7.1399,5.8197
18.398,17.028,7.4615,6.0612
18.232,16.869,7.3031,5.9427
18.501,17.128,7.6033,6.1677
18.777,17.39,7.8647,6.3628
18.62,17.232,7.6541,6.2043
18.454,17.07,7.4706,6.0668
18.719,17.325,7.7491,6.2752
18.554,17.163,7.5534,6.1283
18.383,16.998,7.383,6.0009
18.645,17.252,7.6728,6.2181
18.478,17.09,7.4869,6.0787
18.307,16.926,7.3252,5.958
18.571,17.182,7.6225,6.1808
18.842,17.44,7.8815,6.3742
18.679,17.279,7.6688,6.2143
18.509,17.113,7.4834,6.0754
18.334,16.947,7.3221,5.9551
18.594,17.2,7.6198,6.1784
18.426,17.038,7.4408,6.0443
18.691,17.294,7.7231,6.2557
18.526,17.132,7.5307,6.1114
18.355,16.968,7.3633,5.9862
18.618,17.223,7.6557,6.2054
18.452,17.062,7.472,6.0677
18.282,16.9,7.3122,5.9484
18.546,17.157,7.6112,6.1726
18.383,16.999,7.4333,6.0393
18.651,17.257,7.7166,6.2513
18.489,17.099,7.5251,6.1076
18.758,17.356,7.7965,6.3106
19.03,17.613,8.0334,6.487
18.865,17.448,7.8013,6.3123
18.691,17.279,7.5988,6.1605
18.51,17.106,7.4225,6.0288
18.328,16.935,7.2692,5.9147
18.582,17.184,7.5739,6.1434
18.41,17.019,7.4008,6.014
18.236,16.855,7.2503,5.9019
18.497,17.11,7.5574,6.1323
18.333,16.951,7.3865,6.0044
18.165,16.792,7.2379,5.8936
17.997,16.635,7.109,5.7978
17.831,16.481,6.9972,5.7151
17.669,16.332,6.9005,5.6437
17.949,16.608,7.2538,5.909
17.806,16.471,7.1227,5.8111
18.099,16.754,7.4466,6.0537
18.4,17.039,7.7282,6.2639
18.702,17.322,7.9737,6.4464
18.566,17.181,7.7492,6.277
18.417,17.033,7.5534,6.1298
18.697,17.3,7.8213,6.3299
18.543,17.147,7.6162,6.1758
18.38,16.99,7.4377,6.0421
18.65,17.25,7.7204,6.2538
18.924,17.51,7.9669,6.4376
19.199,17.768,8.1822,6.5975
19.47,18.019,8.3707,6.7369
19.299,17.845,8.0963,6.5299
19.113,17.663,7.8562,6.3496
18.919,17.477,7.6467,6.1929
19.156,17.707,7.9026,6.3847
19.398,17.939,8.126,6.5515
19.206,17.75,7.8823,6.3684
19.441,17.975,8.1082,6.5373
19.242,17.782,7.8667,6.3561
19.035,17.584,7.6559,6.1985
19.261,17.805,7.9106,6.3895
19.057,17.609,7.6941,6.2276
19.285,17.831,7.944,6.4148
19.519,18.054,8.1622,6.5777
19.753,18.275,8.3531,6.7196
19.551,18.075,8.0809,6.5149
19.773,18.286,8.2819,6.6649
19.995,18.495,8.4581,6.7957
19.779,18.283,8.1728,6.5812
19.988,18.482,8.3624,6.7227
19.762,18.262,8.089,6.5175
19.527,18.037,7.8499,6.3388
19.288,17.813,7.6412,6.1835
19.485,18.009,7.8978,6.3766
19.256,17.792,7.683,6.2163
19.025,17.576,7.4958,6.0772
18.796,17.364,7.3329,5.9566
19.008,17.576,7.6292,6.1797
19.233,17.795,7.8873,6.3732
19.03,17.598,7.6739,6.2134
18.822,17.401,7.4878,6.0747
19.05,17.624,7.7641,6.282
18.851,17.433,7.5664,6.1342
18.65,17.242,7.3943,6.006
18.448,17.054,7.2447,5.895
18.687,17.289,7.5526,6.1263
18.937,17.53,7.8205,6.3269
18.757,17.354,7.6156,6.1732
18.571,17.176,7.4371,6.0398
18.82,17.417,7.7199,6.2518
19.076,17.66,7.9665,6.4359
18.899,17.485,7.7429,6.2678
19.15,17.724,7.9865,6.4498
18.967,17.544,7.7604,6.28
19.212,17.778,8.0018,6.4604
19.025,17.594,7.7737,6.2891
18.83,17.407,7.5748,6.1404
19.068,17.638,7.8399,6.3391
19.312,17.871,8.0712,6.5118
19.122,17.684,7.8344,6.3338
19.36,17.911,8.0664,6.5072
19.165,17.72,7.8302,6.3299
19.398,17.943,8.0627,6.5038
19.198,17.749,7.8269,6.3269
19.427,17.969,8.0599,6.5012
19.223,17.771,7.8245,6.3246
19.013,17.571,7.619,6.1712
18.801,17.371,7.4401,6.0381
18.589,17.174,7.2845,5.9228
18.381,16.982,7.1494,5.823
18.614,17.215,7.4697,6.064
18.426,17.037,7.3102,5.9452
18.675,17.28,7.6095,6.1698
18.497,17.109,7.4318,6.0369
18.317,16.938,7.2773,5.9217
18.137,16.77,7.1431,5.8221
17.96,16.605,7.0268,5.7361
17.788,16.447,6.9261,5.6618
17.622,16.294,6.8389,5.5978
17.463,16.149,6.7636,5.5426
17.748,16.43,7.1352,5.8218
18.049,16.718,7.4574,6.063
18.357,17.008,7.7376,6.2719
18.665,17.295,7.9819,6.4533
18.534,17.158,7.7564,6.283
18.389,17.013,7.5597,6.1351
18.237,16.864,7.3885,6.0068
18.079,16.714,7.2396,5.8957
18.357,16.983,7.5481,6.1269
18.642,17.254,7.8167,6.3274
18.929,17.524,8.0509,6.5016
19.213,17.787,8.2557,6.6533
19.491,18.044,8.4351,6.7856
19.761,18.291,8.5924,6.9011
19.585,18.111,8.2905,6.6732
19.828,18.338,8.4656,6.803
20.066,18.559,8.6191,6.9163
20.297,18.772,8.754,7.0154
20.084,18.559,8.4323,6.773
20.291,18.755,8.59,6.8901
20.495,18.947,8.7283,6.9925
20.695,19.132,8.85,7.0821
20.452,18.892,8.5167,6.8314
20.631,19.064,8.664,6.9411
20.809,19.232,8.7934,7.0371
20.983,19.395,8.9072,7.1211
21.153,19.553,9.0073,7.1947
21.317,19.705,9.0955,7.2593
21.038,19.433,8.7326,6.9865
20.747,19.153,8.4136,6.7478
20.884,19.29,8.5735,6.8681
21.026,19.428,8.7139,6.9732
20.733,19.147,8.3971,6.7362
20.434,18.865,8.1194,6.5293
20.569,19.002,8.3157,6.6774
20.713,19.145,8.4876,6.8067
20.426,18.871,8.1987,6.5908
20.135,18.597,7.9458,6.4026
20.28,18.744,8.1638,6.5671
20.436,18.898,8.3545,6.7103
20.598,19.054,8.5217,6.8354
20.763,19.21,8.6684,6.9446
20.492,18.947,8.3572,6.7112
20.649,19.099,8.524,6.8361
20.373,18.833,8.2306,6.6165
20.527,18.984,8.4131,6.7535
20.251,18.719,8.1334,6.5444
20.406,18.872,8.3279,6.6906
20.132,18.61,8.0588,6.4895
20.291,18.767,8.2626,6.6428
20.021,18.509,8.0017,6.4479
20.185,18.671,8.2127,6.6065
19.92,18.418,7.958,6.4163
20.089,18.584,8.1744,6.579
20.266,18.755,8.3639,6.7208
20.446,18.926,8.5299,6.8445
20.192,18.677,8.2357,6.6238
19.93,18.426,7.9782,6.4313
19.664,18.175,7.7531,6.2639
19.399,17.928,7.5568,6.1185
19.137,17.686,7.386,5.9924
18.883,17.452,7.2375,5.8832
18.637,17.227,7.1086,5.7888
18.401,17.013,6.9969,5.7073
18.177,16.809,6.9002,5.637
17.965,16.617,6.8165,5.5764
17.765,16.436,6.7442,5.5243
17.578,16.267,6.6818,5.4793
17.84,16.527,7.0645,5.7672
18.122,16.799,7.396,6.0158
17.979,16.656,7.2462,5.9035
18.268,16.932,7.5539,6.1336
18.563,17.209,7.8216,6.3332
18.859,17.484,8.0553,6.5067
19.151,17.752,8.2595,6.6577
19.436,18.013,8.4384,6.7895
19.712,18.263,8.5953,6.9045
19.977,18.504,8.733,7.0051
20.23,18.733,8.8541,7.0931
20.471,18.95,8.9606,7.1702
20.699,19.156,9.0544,7.2377
20.914,19.35,9.137,7.297
20.681,19.116,8.7691,7.0195
20.866,19.288,8.8858,7.1057
20.61,19.037,8.5481,6.8521
20.341,18.779,8.2517,6.6304
20.501,18.937,8.4316,6.7656
20.665,19.096,8.5893,6.8836
20.831,19.254,8.7278,6.9868
20.995,19.409,8.8495,7.0771
21.157,19.561,8.9565,7.1562
21.315,19.708,9.0508,7.2255
21.467,19.849,9.1338,7.2862
21.613,19.984,9.207,7.3395
21.753,20.112,9.2716,7.3863
21.886,20.235,9.3285,7.4274
21.577,19.933,8.9378,7.1339
21.255,19.624,8.5938,6.8767
20.925,19.313,8.2918,6.6519
21.03,19.423,8.4667,6.7844
20.708,19.12,8.1804,6.5713
20.822,19.239,8.3691,6.7141
20.946,19.363,8.5344,6.8386
21.077,19.491,8.6796,6.9475
21.211,19.619,8.8071,7.0427
21.346,19.747,8.9193,7.126
21.481,19.873,9.018,7.199
21.612,19.995,9.1049,7.263
21.741,20.114,9.1815,7.3192
21.865,20.228,9.2491,7.3685
21.549,19.92,8.8678,7.0822
21.657,20.024,8.9727,7.1606
21.766,20.128,9.065,7.2294
21.439,19.813,8.7057,6.9603
21.104,19.495,8.39,6.7249
20.766,19.178,8.1131,6.5194
20.866,19.284,8.3102,6.6688
20.979,19.399,8.4828,6.7992
21.1,19.518,8.6343,6.913
21.227,19.64,8.7673,7.0125
21.356,19.763,8.8842,7.0996
21.485,19.884,8.9871,7.1758
21.613,20.003,9.0777,7.2427
21.738,20.118,9.1576,7.3014
21.425,19.812,8.7872,7.0234
21.101,19.502,8.4615,6.78
21.207,19.609,8.6156,6.8962
20.885,19.302,8.3109,6.669
20.996,19.415,8.4834,6.7992
21.116,19.533,8.6348,6.913
20.805,19.236,8.3277,6.6836
20.926,19.357,8.4982,6.8121
21.055,19.482,8.6478,6.9242
21.188,19.608,8.7791,7.0223
21.322,19.735,8.8946,7.1082
21.456,19.86,8.9963,7.1834
21.588,19.982,9.0858,7.2493
21.717,20.1,9.1647,7.3072
21.406,19.796,8.7935,7.0285
21.52,19.906,8.9073,7.1136
21.2,19.597,8.567,6.8589
20.873,19.287,8.2683,6.6364
20.544,18.979,8.0066,6.4423
20.654,19.095,8.217,6.6016
20.341,18.801,7.9618,6.4121
20.031,18.511,7.7388,6.2471
20.162,18.648,7.9829,6.4318
20.308,18.794,8.1963,6.5925
20.465,18.946,8.383,6.7325
20.628,19.1,8.5466,6.8548
20.792,19.255,8.6903,6.9616
20.956,19.407,8.8165,7.055
20.683,19.138,8.4873,6.8077
20.4,18.865,8.1984,6.5917
20.111,18.592,7.9455,6.4034
20.259,18.74,8.1635,6.5677
20.417,18.894,8.3543,6.7109
20.145,18.632,8.0819,6.5073
19.869,18.371,7.8437,6.3299
20.029,18.531,8.0746,6.5038
19.765,18.279,7.8373,6.3269
19.935,18.448,8.0689,6.5012
20.116,18.622,8.2715,6.653
20.301,18.797,8.4489,6.7853
20.488,18.972,8.6045,6.9008
20.673,19.144,8.7411,7.0019
20.42,18.894,8.421,6.7612
20.592,19.057,8.58,6.8798
20.764,19.218,8.7196,6.9835
20.499,18.959,8.4022,6.7452
20.66,19.113,8.5635,6.8658
20.388,18.85,8.2652,6.6424
20.544,19.002,8.4434,6.7761
20.27,18.738,8.1599,6.5641
19.99,18.474,7.9119,6.3793
19.71,18.212,7.6953,6.2187
19.869,18.374,7.945,6.4071
20.042,18.543,8.163,6.571
20.222,18.716,8.3539,6.7138
20.406,18.89,8.5211,6.8384
20.155,18.645,8.2281,6.6185
19.896,18.396,7.9715,6.4267
20.068,18.566,8.1862,6.588
19.813,18.321,7.9349,6.4002
19.554,18.076,7.7153,6.2369
19.296,17.835,7.5239,6.095
19.041,17.599,7.3574,5.9721
18.793,17.371,7.2126,5.8657
18.991,17.571,7.5247,6.1009
19.205,17.781,7.7962,6.3048
18.994,17.577,7.5944,6.154
19.216,17.793,7.857,6.3509
19.447,18.012,8.0861,6.5221
19.68,18.23,8.2865,6.6711
19.477,18.028,8.0226,6.4726
19.7,18.239,8.231,6.628
19.488,18.03,7.974,6.435
19.268,17.819,7.7495,6.2671
19.481,18.025,7.9923,6.4492
19.699,18.233,8.2044,6.6076
19.92,18.441,8.3901,6.7457
20.14,18.645,8.5529,6.8663
19.92,18.426,8.2559,6.6428
20.124,18.619,8.4352,6.7764
19.892,18.392,8.1528,6.5644
19.651,18.161,7.9057,6.3796
19.842,18.348,8.1287,6.5471
20.039,18.537,8.3238,6.6929
19.803,18.307,8.0552,6.4916
19.559,18.075,7.8204,6.3163
19.313,17.844,7.6155,6.1639
19.504,18.035,7.8754,6.3595
19.271,17.813,7.6634,6.2015
19.472,18.012,7.9172,6.3922
19.683,18.214,8.1387,6.558
19.898,18.418,8.3326,6.7024
19.678,18.201,8.0629,6.4999
19.448,17.98,7.8271,6.3235
19.215,17.76,7.6213,6.1702
19.417,17.959,7.8805,6.365
19.193,17.746,7.6679,6.2062
19.404,17.951,7.921,6.3963
19.186,17.742,7.7033,6.2334
19.402,17.952,7.9519,6.4199
19.624,18.164,8.1691,6.5821
19.413,17.957,7.9199,6.3951
19.194,17.747,7.7023,6.2324
18.973,17.538,7.5126,6.0911
19.188,17.749,7.7857,6.2963
19.413,17.966,8.0239,6.4746
19.207,17.765,7.793,6.3015
19.431,17.981,8.0303,6.4791
19.659,18.197,8.2377,6.6337
19.453,17.993,7.9798,6.44
19.237,17.786,7.7546,6.2714
19.017,17.577,7.5581,6.125
18.797,17.371,7.3871,5.998
18.579,17.169,7.2385,5.8881
18.802,17.392,7.5471,6.1204
18.603,17.203,7.3775,5.994
18.841,17.436,7.6681,6.2121
19.089,17.673,7.9212,6.4014
18.905,17.492,7.7034,6.2379
19.15,17.726,7.9521,6.4238
18.963,17.543,7.7303,6.2573
18.77,17.357,7.537,6.1128
19.009,17.589,7.8069,6.3151
18.82,17.405,7.6038,6.1629
19.062,17.639,7.8651,6.3587
19.31,17.874,8.0933,6.5288
19.559,18.107,8.2928,6.677
19.805,18.335,8.4676,6.8063
19.61,18.139,8.1811,6.5904
19.402,17.936,7.9304,6.4023
19.186,17.729,7.7114,6.2387
19.402,17.94,7.9591,6.4245
19.189,17.736,7.7364,6.2579
18.972,17.531,7.5423,6.1133
18.755,17.328,7.3734,5.9879
18.976,17.547,7.6644,6.2068
18.773,17.354,7.4796,6.0689
18.569,17.163,7.3188,5.9495
18.367,16.975,7.1792,5.8461
18.606,17.212,7.4956,6.084
18.858,17.455,7.7709,6.2901
19.116,17.7,8.0109,6.4692
18.94,17.524,7.7817,6.2968
19.191,17.763,8.0204,6.475
19.444,18,8.229,6.6301
19.259,17.815,7.9723,6.4369
19.063,17.625,7.748,6.2687
19.297,17.85,7.991,6.4506
19.535,18.076,8.2033,6.6088
19.337,17.881,7.9498,6.4183
19.13,17.681,7.7283,6.2526
19.354,17.899,7.9738,6.4366
19.584,18.118,8.1883,6.5966
19.38,17.918,7.9367,6.4077
19.603,18.131,8.1558,6.5715
19.828,18.344,8.3475,6.7142
19.617,18.136,8.076,6.5102
19.395,17.923,7.8385,6.3324
19.605,18.127,8.07,6.506
19.384,17.915,7.8333,6.3288
19.594,18.119,8.0655,6.5029
19.374,17.907,7.8294,6.3261
19.584,18.112,8.062,6.5005
19.365,17.9,7.8263,6.324
19.576,18.105,8.0594,6.4987
19.357,17.894,7.824,6.3225
19.569,18.099,8.0574,6.4973
19.35,17.888,7.8223,6.3213
19.127,17.676,7.6171,6.1683
19.338,17.884,7.8768,6.3633
19.122,17.677,7.6646,6.2048
19.339,17.89,7.9182,6.395
19.129,17.686,7.7008,6.2323
18.914,17.483,7.5113,6.0911
18.698,17.282,7.3464,5.9687
18.486,17.085,7.2031,5.8627
18.278,16.894,7.0788,5.7711
18.078,16.711,6.9711,5.6921
17.885,16.535,6.8778,5.6238
17.702,16.369,6.7972,5.5651
17.529,16.212,6.7275,5.5145
17.366,16.064,6.6674,5.4709
17.65,16.345,7.052,5.76
17.515,16.216,6.9479,5.6824
17.382,16.09,6.8578,5.6156
17.252,15.968,6.7799,5.558
17.126,15.851,6.7126,5.5083
17.443,16.158,7.0911,5.7922
17.772,16.47,7.4191,6.0374
18.105,16.782,7.7043,6.2497
18.436,17.089,7.9528,6.4341
18.762,17.387,8.1699,6.5945
19.077,17.676,8.3599,6.7342
19.382,17.953,8.5264,6.8563
19.674,18.218,8.6725,6.9629
19.951,18.469,8.8009,7.0561
19.78,18.29,8.4736,6.8087
19.588,18.099,8.1864,6.5925
19.819,18.317,8.3743,6.7326
20.047,18.532,8.539,6.8548
20.271,18.74,8.6836,6.9616
20.052,18.524,8.3706,6.726
20.256,18.718,8.5358,6.8491
20.458,18.908,8.6808,6.9566
20.655,19.093,8.8081,7.0507
20.847,19.271,8.9202,7.133
21.032,19.442,9.0188,7.2052
21.209,19.606,9.1056,7.2684
21.378,19.761,9.1821,7.3239
21.539,19.909,9.2496,7.3726
21.256,19.63,8.8683,7.0858
21.393,19.762,8.9731,7.1638
21.093,19.473,8.6249,6.9029
21.22,19.598,8.759,7.0037
21.348,19.723,8.877,7.0918
21.042,19.429,8.5404,6.8399
20.728,19.132,8.2449,6.6198
20.847,19.255,8.4256,6.7563
20.976,19.383,8.584,6.8756
21.109,19.513,8.7232,6.9797
21.245,19.644,8.8454,7.0709
21.381,19.773,8.953,7.1507
21.516,19.899,9.0476,7.2207
21.647,20.022,9.1311,7.282
21.34,19.722,8.7639,7.0064
21.021,19.418,8.441,6.7652
20.698,19.113,8.1579,6.5546
20.374,18.812,7.9101,6.3711
20.49,18.935,8.1325,6.5397
20.184,18.648,7.8879,6.3581
20.317,18.785,8.1132,6.5283
20.027,18.512,7.8711,6.3483
20.174,18.661,8.0984,6.5198
20.334,18.817,8.2973,6.6691
20.499,18.976,8.4715,6.7994
20.669,19.135,8.6244,6.9132
20.838,19.293,8.7586,7.0127
21.005,19.448,8.8766,7.0997
20.734,19.181,8.54,6.8468
20.887,19.327,8.6845,6.9546
21.041,19.471,8.8114,7.0489
21.194,19.614,8.923,7.1315
20.909,19.335,8.5809,6.8746
20.613,19.051,8.2804,6.65
20.312,18.767,8.0173,6.4542
20.011,18.486,7.7873,6.2838
19.714,18.211,7.5866,6.1357
19.859,18.363,7.8502,6.3351
20.022,18.524,8.0802,6.5083
20.194,18.692,8.2814,6.6591
20.373,18.861,8.4575,6.7907
20.553,19.031,8.6121,6.9055
20.298,18.78,8.3078,6.6771
20.033,18.525,8.0412,6.4778
20.2,18.689,8.2472,6.6325
20.373,18.855,8.4276,6.7675
20.115,18.605,8.1461,6.5566
20.286,18.77,8.3391,6.7012
20.461,18.937,8.5081,6.8274
20.639,19.104,8.6565,6.9377
20.815,19.268,8.7868,7.0341
20.552,19.01,8.4612,6.7894
20.715,19.165,8.6153,6.9044
20.879,19.319,8.7506,7.005
21.041,19.471,8.8695,7.093
21.2,19.618,8.9742,7.1701
20.92,19.343,8.6258,6.9084
21.064,19.481,8.7599,7.0085
20.773,19.2,8.4375,6.767
20.91,19.334,8.5945,6.8849
20.616,19.052,8.2924,6.659
20.316,18.769,8.0277,6.4621
20.452,18.907,8.2354,6.6188
20.599,19.052,8.4173,6.7555
20.751,19.199,8.5768,6.8748
20.471,18.928,8.2768,6.6503
20.185,18.656,8.0141,6.4544
20.333,18.804,8.2235,6.6122
20.49,18.957,8.4069,6.7497
20.653,19.113,8.5676,6.8698
20.382,18.85,8.2688,6.6458
20.103,18.584,8.0071,6.4505
19.823,18.321,7.7784,6.2806
19.544,18.061,7.5789,6.133
19.27,17.808,7.4051,6.0049
19.44,17.983,7.6921,6.2216
19.191,17.749,7.5037,6.0818
19.382,17.938,7.7779,6.2882
19.586,18.135,8.0171,6.4675
19.36,17.917,7.7871,6.2954
19.567,18.117,8.0251,6.4738
19.345,17.902,7.7941,6.3008
19.555,18.104,8.0312,6.4785
19.77,18.308,8.2385,6.6331
19.552,18.094,7.9806,6.4395
19.762,18.294,8.1942,6.5992
19.975,18.495,8.3812,6.7384
20.188,18.693,8.5451,6.8599
20.398,18.887,8.6889,6.966
20.167,18.657,8.3752,6.7299
19.923,18.42,8.1002,6.5238
19.673,18.181,7.8597,6.3443
19.856,18.362,8.0885,6.5163
19.611,18.128,7.8495,6.3378
19.363,17.894,7.6409,6.1826
19.116,17.664,7.4591,6.048
18.872,17.439,7.301,5.9314
19.072,17.641,7.6015,6.1578
18.851,17.432,7.4248,6.0265
18.632,17.228,7.2712,5.9127
18.854,17.448,7.5756,6.1417
19.089,17.675,7.8406,6.3402
19.331,17.904,8.0718,6.5128
19.139,17.714,7.8349,6.3347
19.375,17.939,8.0669,6.508
19.614,18.163,8.2697,6.6588
19.416,17.965,8.0079,6.4619
19.208,17.763,7.779,6.2905
19.43,17.977,8.0181,6.4695
19.657,18.193,8.227,6.6253
19.885,18.407,8.4099,6.7612
19.675,18.198,8.1306,6.5511
19.454,17.984,7.8862,6.368
19.663,18.187,8.1117,6.537
19.441,17.972,7.8697,6.3558
19.65,18.174,8.0973,6.5263
19.863,18.377,8.2963,6.6748
19.642,18.161,8.0312,6.4758
19.413,17.942,7.7994,6.3026
19.616,18.14,8.0358,6.48
19.39,17.923,7.8035,6.3062
19.595,18.124,8.0394,6.4832
19.372,17.909,7.8066,6.309
19.58,18.111,8.0421,6.4856
19.794,18.316,8.248,6.6394
19.575,18.101,7.9889,6.4449
19.783,18.302,8.2015,6.6039
19.559,18.084,7.9482,6.414
19.329,17.864,7.727,6.2489
19.096,17.645,7.5341,6.1054
19.3,17.848,7.8044,6.3087
19.08,17.638,7.6015,6.1574
19.294,17.849,7.8632,6.3539
19.081,17.644,7.6528,6.1966
18.865,17.44,7.4695,6.0601
18.65,17.24,7.31,5.9418
18.438,17.043,7.1715,5.8395
18.232,16.854,7.0514,5.7511
18.47,17.09,7.3847,6.0018
18.287,16.917,7.2364,5.8914
18.105,16.747,7.1076,5.7959
17.927,16.581,6.996,5.7134
18.191,16.841,7.3366,5.9692
18.468,17.106,7.6325,6.1906
18.316,16.955,7.4518,6.0549
18.158,16.802,7.2947,5.9373
17.998,16.649,7.1582,5.8356
17.838,16.499,7.0399,5.7477
18.117,16.771,7.3747,5.9989
18.407,17.047,7.6656,6.2163
18.701,17.323,7.919,6.4051
18.994,17.595,8.1404,6.5692
18.846,17.442,7.8948,6.3838
18.685,17.282,7.6804,6.2226
18.951,17.535,7.932,6.4105
19.219,17.787,8.1517,6.5739
19.048,17.616,7.9047,6.3879
19.302,17.857,8.1278,6.5543
19.12,17.677,7.8838,6.3709
19.364,17.909,8.1096,6.5394
19.609,18.14,8.3071,6.6863
19.852,18.366,8.4801,6.8144
19.653,18.168,8.1921,6.5975
19.878,18.381,8.3793,6.7369
20.1,18.59,8.5435,6.8586
20.319,18.793,8.6875,6.9649
20.096,18.572,8.374,6.7289
20.295,18.761,8.5388,6.8516
20.058,18.53,8.2435,6.63
20.246,18.711,8.4244,6.7652
20,18.474,8.1433,6.5546
19.747,18.234,7.8973,6.3711
19.49,17.994,7.6826,6.2116
19.235,17.758,7.4954,6.0731
19.42,17.946,7.7707,6.2807
19.619,18.141,8.0108,6.461
19.389,17.921,7.7816,6.2897
19.156,17.702,7.5817,6.1408
19.36,17.904,7.8459,6.3395
19.574,18.111,8.0764,6.5121
19.357,17.9,7.8389,6.3342
19.135,17.689,7.6316,6.1795
18.911,17.478,7.4511,6.0452
18.689,17.272,7.294,5.929
18.471,17.071,7.1577,5.8284
18.696,17.295,7.4769,6.0687
18.936,17.528,7.7546,6.2768
19.184,17.764,7.9967,6.4576
18.999,17.581,7.7693,6.2868
19.242,17.813,8.0096,6.4663
19.052,17.626,7.7805,6.2943
19.291,17.854,8.0194,6.4728
19.097,17.664,7.7891,6.3
19.332,17.89,8.0269,6.4777
19.135,17.697,7.7956,6.3042
19.367,17.919,8.0325,6.4815
19.603,18.142,8.2397,6.6358
19.838,18.362,8.421,6.7703
20.069,18.577,8.58,6.8877
19.86,18.367,8.2797,6.6615
20.073,18.568,8.4561,6.7928
20.284,18.766,8.6108,6.9074
20.056,18.54,8.3067,6.6787
19.816,18.309,8.0402,6.4792
19.57,18.075,7.8073,6.3055
19.321,17.843,7.6041,6.1546
19.074,17.614,7.4271,6.0237
18.831,17.391,7.2732,5.9103
18.595,17.176,7.1396,5.8122
18.368,16.97,7.0237,5.7275
18.587,17.192,7.3606,5.9814
18.825,17.424,7.6534,6.2012
19.073,17.66,7.9084,6.3919
18.889,17.479,7.6922,6.2296
18.699,17.296,7.5038,6.0887
18.942,17.531,7.778,6.2943
18.756,17.351,7.5786,6.1448
19.002,17.588,7.8432,6.3429
19.254,17.826,8.0741,6.5151
19.506,18.062,8.276,6.6651
19.756,18.293,8.4528,6.7959
20,18.517,8.6079,6.9101
20.236,18.734,8.7442,7.01
20.463,18.941,8.8639,7.0974
20.246,18.722,8.5289,6.8447
20.448,18.911,8.6747,6.9528
20.646,19.095,8.8028,7.0473
20.403,18.855,8.4752,6.801
20.582,19.026,8.6276,6.9146
20.325,18.777,8.3214,6.685
20.059,18.523,8.0531,6.4846
19.789,18.27,7.8186,6.3102
19.955,18.437,8.0526,6.4867
20.131,18.61,8.2572,6.6403
20.313,18.786,8.4364,6.7742
20.497,18.96,8.5935,6.8912
20.681,19.132,8.7314,6.9934
20.861,19.3,8.8527,7.0829
20.602,19.045,8.5191,6.8321
20.33,18.783,8.2262,6.6129
20.488,18.939,8.4092,6.7504
20.215,18.678,8.13,6.5417
19.938,18.416,7.8857,6.3599
19.66,18.157,7.6725,6.2018
19.822,18.322,7.9251,6.3924
19.997,18.495,8.1457,6.5582
19.744,18.253,7.8994,6.3742
19.924,18.43,8.1232,6.5424
20.112,18.611,8.319,6.6888
20.303,18.792,8.4906,6.8166
20.495,18.971,8.641,6.9282
20.684,19.146,8.7732,7.0258
20.433,18.899,8.4493,6.7822
20.607,19.064,8.6048,6.8981
20.345,18.809,8.3014,6.6706
20.074,18.55,8.0356,6.4721
20.236,18.711,8.2424,6.6276
20.406,18.875,8.4234,6.7632
20.143,18.622,8.1424,6.5528
20.311,18.785,8.3358,6.6979
20.048,18.532,8.0657,6.496
19.78,18.279,7.8296,6.3201
19.948,18.447,8.0622,6.4953
20.126,18.62,8.2656,6.6478
20.31,18.795,8.4437,6.7808
20.495,18.97,8.6,6.8969
20.244,18.724,8.2972,6.6695
19.983,18.473,8.0319,6.4712
